ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
7289,1540,PRO-COAT-Z388-GRY-18KG,TIN,Procoat Z388 Grey 18KG,Paint & Sundries,1,319.00,3,,Z388,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7290,1894,INS-IS8503(B),NOS,Wall Hung Basin IS8503(B),Bathroom,1,309.00,3,,IS8503,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7291,1328,BOS-0601-394-0L0,UNIT,Gws 750 Angle Grinder,Power Tools,1,299.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7292,2209,X-LOC-SGD-PL300-60MM-4PCS,SETS,60MM St. Guchi Armoured Padlock KA-4PCS PL300,Locks & Security,1,289.00,3,,KA-4PCS,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7293,1860,TAP-PRE-TK-4856Q,PCS,Premio: Double Sink Wall Tap,Kitchen & Sinks,1,279.00,3,,TK-4856Q,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7294,1883,"FAN-WAL-HIPSON-26""",SET,Hipson 26 Industrial Wall Fan (H638),Fans & Ventilation,1,279.00,3,,H638,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7295,1901,TAP-CAB-CB5133,UNIT,Cabana Pillar-mounted Sink Filter Tap,Kitchen & Sinks,1,270.00,3,,CB5133,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7296,1400,BOS-0601-2A8-0L0,UNIT,Gss 140 Orbital Sander,Power Tools,1,269.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7297,1109,COC-SOR-SRTWT5827,UNIT,Sorento Flexible Pillar Mounted Kitchen,Plumbing,1,259.00,3,Sorento,TAP-SRTWT5827,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7298,1468,BOS-0601-072-5K0,UNIT,Glm 30 Laser Rangefinder,Power Tools,1,249.00,3,Bosch,,reopen,pending,,,,recover-pass1,Q: glm-30-06010725K0 URL 404; MY laser-measures category lists ONLY GLM 30-23 (different generation). Prior wrong mapping to GLM 30-23 must stay avoided.,yes,open,,,
7299,1955,TOI-CER-CS102SQ,NOS,Ceramic Cistern Only - T507(H/L),Bathroom,1,239.00,3,,T507,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7300,1994,"TOO-VIC-GLO-6""",PCS,Glotool Bench Vice 6,Hand Tools,1,239.00,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7301,2577,HOS-6MTR-6396-736,PCS,"High Pressure Hose 13, MTR",Outdoor & Garden,1,239.00,3,,5MPA/6,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
7302,2018,INS-IS1216(B),NOS,Wall Hung Wash Basin IS1216(B),Bathroom,1,235.00,3,,IS1216,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7303,1128,"FAN-WALL-TAICON-26""",SET,Taicon Industy Wall Fan 26,Fans & Ventilation,1,229.00,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7304,1403,NIP-FLO-5L-T,CAN,5L Nippon Floor Coating Tint Base,Paint & Sundries,1,219.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7305,2007,FAN-CEI-SIB-SA56,SET,Siberiair Ceiling Fan Black - SA56,Fans & Ventilation,1,218.00,3,,SA56,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7306,2036,TAP-CAB-CB9112,UNIT,Cabana Wall-mounted Sink Tap (double),Kitchen & Sinks,1,212.00,3,,CB9112,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7307,2039,"TOO-VIC-GLO-5""",PCS,Glotool Bench Vice 5,Hand Tools,1,209.00,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7308,2125,X-ELE-CEI-LIG-38129-96W,PCS,Ceiling Light 38129/96W 3CLR-RD,Lighting,1,209.00,3,,38129/96W,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7309,2094,"SHO-CAB-CSH2062-10""",UNIT,Cabana 10 S/steel Shower Head (round) CSH2062-10,Bathroom,1,208.00,3,,CSH2062-10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7310,2009,OVEN-DEKKA-OV25N,PCS,Dekka Electric Oven OD-25N,Home Appliances,1,199.00,3,,OD-25N,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7311,2052,MIR-CBMC66414-WH,PCS,Cabana Mirror Cabinet (alum.) CBMC66414-WH,Bathroom,1,198.00,3,,CBMC66414-WH,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7312,2076,MIR-CBMC66413-BL,PCS,Cabana Mirror Cabinet (alum.) CBMC66413-BL,Bathroom,1,198.00,3,,CBMC66413-BL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7313,2259,SIN-MUD-8048,SET,Double Bowl (8048) (L800MM X X D250MM),Kitchen & Sinks,1,198.00,3,,L800MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7314,2054,TAP-CAB-CB4930-RG,PCS,Cabana Basin Cold Tap Rose Gold,Bathroom,1,195.00,3,,CB4930-RG,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7315,1241,COC-SIN-SRTKT1832SS,PCS,Sorento Brass Chr Pillar Kitchen Tap - SRTKT1832SS,Plumbing,1,189.00,3,Sorento,SRTKT1832SS,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7316,1242,COC-SIN-SRTKT1843SS,PCS,Sorento Brass Chr Pillar Kitchen Tap - SRTKT1843SS,Plumbing,1,189.00,3,Sorento,SRTKT1843SS,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7317,2129,ELE-PEN-8260/3,SET,8260/3 Pendant Lamp (E27X3),Lighting,1,189.00,3,,E27X3,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7318,1588,BOS-2607-019-116,SET,Hss-g Bit Set 19 Piece,Power Tools,1,185.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7319,2031,LETR-PUNC-50731080,SET,Nietz A-z Letter Punches 8MM 50731080,Signage & Numbering,1,185.00,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7320,2204,SIN-CAV-CA819,PCS,S/s Laundry Sink,Kitchen & Sinks,1,185.00,3,,CA819,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7321,2118,TOI-SQU-PAN-C205,PCS,C205 Squatting Pan W/foot Rest,Bathroom,1,179.00,3,,C205,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7322,2099,X-ELE-LED-SOL-50W-6500K,EA,Solar Panel + LED Flood Light 50W,Lighting,1,178.00,3,,6500K,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7323,1255,TAP-SIN-SRTKT1961SS-BL-DIY,PCS,Sorento Pillar Mou Flex Kitchen Tap S/s-matt Blk,Plumbing,1,169.00,3,Sorento,SRTKT1961SS-BL-DIY,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7324,1257,BAS-SOR-SRTWT5865-GM,PCS,Sorento Hose Bib Tap-gm,Plumbing,1,169.00,3,Sorento,SRTWT5865-GM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7325,1205,ELE-CAB-SPEAKER-COSTA-30/0.18MMX2C,COIL,Taicon Speaker Wire Pink,Electrical,1,168.00,3,Taicon,30/0.18MMX2C,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7326,1492,NIP-IND-ENA-228-800-5L,CAN,5L Nippon Ind Enamel 228 Black 800,Paint & Sundries,1,163.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7327,1493,NIP-IND-ENA-228-999-5L,CAN,5L Nippon Ind Enamel 228 White 999,Paint & Sundries,1,163.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7328,1131,RIC-COO-PSN-SR-E10A-S,PCS,Panasonic 1.0L Rice Cooker,Home Appliances,1,159.00,3,Panasonic,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7329,1286,BAS-SOR-SRTWT5865-GY,PCS,Sorento Hose Bib Tap-golden Ylw,Plumbing,1,159.00,3,Sorento,SRTWT5865-GY,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7330,2170,GAS-STO-BU01-013,SET,Butterfly Gas Cooker,Home Appliances,1,159.00,3,,K-30A/BG-30A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7331,2317,ELE-CEI-LIG-2847/2WH,SET,L/ceiling Lamp,Lighting,1,159.00,3,,2847/2WH,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7332,2473,LOC-SGD-PL100-50MM3PC,SET,Armor Solid Brass Cp Anti-cut Padlock APL1000-50MM KA3PCS,Locks & Security,1,159.00,3,,APL1000-50MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7333,1088,FAN-PSN-FV-20AUM8,PCS,Panasonic 8 Wall Mounted V Fan,Fans & Ventilation,1,158.00,3,Panasonic,,reopen,pending,,,,g2500,Official asset is a family image covering FV-20AUM8/FV-25AUM7/FV-30AUM8.,yes,open,,,
7334,1285,BAS-SOR-SRTWT5865-FRG,PCS,Sorento Hose Bib Tap-frg,Plumbing,1,158.00,3,Sorento,SRTWT5865-FRG,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7335,2478,TOO-WRE-PIP-W900C,PCS,Heavy Pipe Wrench (900MM),Hand Tools,1,152.00,3,,W900C,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7336,2215,TAP-PRE-TK-3016Q,PCS,Premio: Pillar Sink Tap TK-3016Q,Kitchen & Sinks,1,149.00,3,,TK-3016Q,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7337,2257,MIR-CAB-CBM1030,UNIT,Cabana Mirror (black),Bathroom,1,149.00,3,,500X700,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7338,2258,MIR-CAB-CBM105-BL,PCS,Cabana Mirror CBM105-BL,Bathroom,1,149.00,3,,CBM105-BL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7339,2324,X-ELE-CEI-LIG-3011/96W 3CLR,PCS,Ceiling Light 3CLR 3011-96W,Lighting,1,149.00,3,,3CLR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7340,1629,BOS-2607-017-409,SET,Bosch V-line Set (68PCS),Power Tools,1,145.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7341,1675,BOS-0601-077-0K0,UNIT,Gvd 1000-17 Voltage Tester,Power Tools,1,145.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7342,2264,"TOO-VIC-GLO-4""",PCS,Glotool Bench Vice 4,Hand Tools,1,145.00,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7343,1007,TOO-SOC-SET-8-32,SET,Glotool Socket Set,Hand Tools,1,139.00,3,Glotool,8MM-32MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7344,1375,GRA-SOR-SRT6643-GM,PCS,Sorento Anti Odour Floor Trap,Plumbing,1,139.00,3,Sorento,150X150MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7345,1899,PRO-COAT-Z588-WHI,TIN,Procoat Z588 White 4KG,Paint & Sundries,1,138.00,3,,Z588,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7346,2271,TAP-SINK-QXY-AT-5045,PCS,QXY-AT-5045: Arc / Wall Sink Tap,Kitchen & Sinks,1,135.00,3,,QXY-AT-5045,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7347,2275,TOO-WRE-PIP-A1200MM,PCS,Glotool Pipe Wrench American Type 48,Hand Tools,1,135.00,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7348,1309,BAT-STA-SCB12S,PCS,Battery 12V Max (10.8V) 1.5AH Stanley,Electrical,1,129.00,3,Stanley,SCB12S-B1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7349,2200,LETR-PUNC-50731060,SET,Nietz A-z Letter Punches 6MM 50731060,Signage & Numbering,1,129.00,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7350,2226,LETR-PUNC-50731050,SET,Nietz A-z Letter Punches 5MM 50731050,Signage & Numbering,1,128.00,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7351,1372,COC-SOR-SRTWT2201,UNIT,Sorento Wall Mounted Kitchen,Plumbing,1,125.00,3,Sorento,TAP-SRTWT2201,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7352,2395,COC-BAS-SSS-L233,PCS,Leon Sus 304 S/steel Basin TAP-L233,Bathroom,1,119.00,3,,TAP-L233,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7353,2400,SIN-TAP-TWINS-LUX-LT8550B,PCS,Luxtec Twins Spout Pillar Sink Tap,Kitchen & Sinks,1,119.00,3,,LT-8550B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7354,2321,SHO-CAB-CSH28211,UNIT,"Cabana ABS Rain Shower Head (200X200-8"")",Bathroom,1,117.00,3,,200X200-8,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7355,2542,BOS-0600-8A7-508,PCS,(508) 3 IN 1 Nozzle,Power Tool Accessories,1,116.00,3,Bosch,,reopen,pending,https://www.bosch-diy.com/my/en/p/universalaquatak-125-06008a7al0,,,recover-pass1,Q: row (508) 3-in-1 nozzle is a UniversalAquatak accessory; parent Aquatak 125 page verified live this pass but dedicated nozzle accessory page not opened.,yes,open,,,
7356,1022,LOC-YALE-Y124B-70-1,SET,Yale Satin Chrome Boron Shackle Padlock Y124B-70-1,Lifting & Rigging,1,115.00,3,Yale,Y124B-70-1,reopen,pending,,,,g2500,Exact page did not expose stable direct image URL in this pass.,yes,open,,,
7357,1794,BOS-2608-615-114,PCS,9 Diamond Cutting Blade Standard,Power Tools,1,110.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7358,2344,SHO-CAB-CSH7012,UNIT,Cabana ABS Rain Shower (200MM),Bathroom,1,110.00,3,,CSH7012,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7359,1429,GRA-SOR-SRT6641,PCS,Sorento Anti Odour Floor Trap Satin Finish,Plumbing,1,108.00,3,Sorento,SRT6641,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7360,1437,SOA-CAB-CPA1088S,UNIT,Cabana Soap Dispenser (1000ML),Bathroom,1,108.00,3,,CPA1088S,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7361,2268,LETR-PUNC-50731040,SET,Nietz A-z Letter Punches 4MM 50731040,Signage & Numbering,1,108.00,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7362,2345,TAP-CAB-CB5109A,UNIT,Cabana Pillar-mounted Sink Tap CB5109A,Kitchen & Sinks,1,108.00,3,,CB5109A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7363,2346,TAP-CAB-CB9109A,UNIT,Cabana Pillar-mounted Sink Tap CB9109A,Kitchen & Sinks,1,108.00,3,,CB9109A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7364,2405,TOW-CAB-CB553-26,UNIT,Cabana S/steel Towel BAR 26 (satin),Bathroom,1,105.00,3,,CB553-26,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7365,2534,PEN-T200-GREY,PAIL,Pentens T200 Fleseal GREY-5KG,Housewares,1,105.00,3,,T200,reopen,pending,https://www.pentens.com/en/product-detail/T-200/,,,recover-pass1,Q: pentens.com official T-200 page: colours table states Grey AND White (both row variants provable); BUT packaging stated 20 KG / 200 KG pail vs row 5KG - pack-size variance.,yes,open,,,
7366,2535,PEN-T200-WHI,PAIL,Pentens T200 Fleseal WHITE-5KG,Housewares,1,105.00,3,,T200,reopen,pending,https://www.pentens.com/en/product-detail/T-200/,,,recover-pass1,Q: same T-200 page; White stated in colour table; 5KG pack variance as above.,yes,open,,,
7367,1764,BOS-2608-615-118,PCS,Diamond Disc Universal 9,Power Tools,1,102.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7368,2097,TAP-CAB-CB9108A,UNIT,Cabana Wall-mounted Sink Tap CB9108A,Kitchen & Sinks,1,96.00,3,,CB9108A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7369,2404,TAP-CAB-CB5108,UNIT,Cabana Wall-mounted Sink Tap CB5108,Kitchen & Sinks,1,96.00,3,,CB5108,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7370,1231,JUG-KHI-KET-EK18SS,SET,Khind - 1.8L Stainless Steel Kettle,Home Appliances,1,93.00,3,Khind,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7371,1489,BAS-SOR-SRTW1200-BL,PCS,Sorento Pop Up Waste 80MM W/o Over Flow,Plumbing,1,89.00,3,Sorento,SRTW1200-BL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7372,1108,SHH-REEL-SW4000,PCS,Samurai Ocean Reel (8+1BB),Fishing & Tackle,1,88.50,3,Samurai,8+1BB,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7373,1488,BAS-SOR-SRTW1100-BL,PCS,Sorento Pop Up Waste 80MM Over Flow,Plumbing,1,88.00,3,Sorento,SRTW1100-BL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7374,2339,"CHA-SAW-CHAIN-3652-25""",PCS,"25""M Stihl Chain (3652)","Rope, Chain & Netting",1,88.00,3,STIHL,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7375,2340,"CHA-SAW-CHAIN-381-25""",PCS,"381 25""R Stihl Chain","Rope, Chain & Netting",1,88.00,3,STIHL,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7376,2003,SWI-CON-33A-400W,PCS,Taicon Power Supply (low Noise) 33A 12V 400W,Electrical,1,84.00,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7377,2211,BOS-1600-A01-03S,PCS,Keyless Chuck For Gsr 120 (c),Power Tools,1,79.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7378,2470,ELE-LED-FLO-50W-6500K,PCS,LED Flood Light,Lighting,1,79.00,3,,IP66-50W,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7379,1587,BAS-SOR-SRTW5000,PCS,Sorento 80MM Pop Up Waste (W/0 Over Flow),Plumbing,1,78.00,3,Sorento,W/0,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7380,2474,SCA-CAM-3100076,PCS,Electronic Bathroom Scale B03A (GLASS/ROUND)180KG,Bathroom,1,71.50,3,,B03A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7381,1923,NIP-ODOURLITE-1L-D,CAN,1L Nippon Odourlite Soft Matt Deep Base,Paint & Sundries,1,70.20,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7382,1674,BAS-SOR-SRTW2600,PCS,Sorento Pop Up Waste,Plumbing,1,69.00,3,Sorento,SRTW2600,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7383,2219,WEL-ELE-KOB-LB52-4.0MM,PCK,Kobelco Welding Electrode LB52 X 4.0MM,Welding,1,65.90,3,,LB52,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7384,1987,NIP-EAS-6015-7L,CAN,7L Easycoat Emulsion 6015 Purple Angle,Paint & Sundries,1,59.50,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7385,2202,NIP-EAS-5874-7L,CAN,7L Easycoat Emulsion 5874 Oyster Grey,Paint & Sundries,1,59.50,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7386,1234,NIP-SAT-GLO-1L-D,CAN,1L Nippon Satin Glo Deep Base,Paint & Sundries,1,55.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7387,1714,BOS-F016-F04-559,PCS,Plastic Cable (art 23SL),Electrical,1,54.90,3,Bosch,23SL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7388,1223,PAD-STA-SS30-5140231-49,PCS,Pad Type Stanley SS30,Other,1,54.00,3,Stanley,SS30,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7389,2108,BOS-1600-A00-D6H,PCS,Dust Cup Attachment,Power Tools,1,53.90,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7390,2289,SWI-CON-TC-10506,PCS,Taicon Power Supply (low Noise) 16.6A 12V 200W,Electrical,1,49.50,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7391,1841,SAN-SWPW-SS-W80U,PCS,Spring Waste Without Overflow,Plumbing,1,49.00,3,Saniware,SWPW-SS-W80U,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7392,1771,SEN-VAC-BRA-DHS19,PCS,19MM X M10 Sensui Vacuum Brazed Diamo,Home Appliances,1,48.80,3,,M10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7393,2180,BOS-2608-572-253,PCS,Drill Chuck 13MM,Power Tools,1,46.90,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7394,1818,VAL-SOR-SRTWT908SS-GM,PCS,Sorento S/steel Angle Valve-gm,Plumbing,1,43.00,3,Sorento,SRTWT908SS-GM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7395,1287,BOS-2608-606-069,SET,Sanding Belt G40,Abrasives & Cutting,1,42.00,3,Bosch,G40,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7396,1288,BOS-2608-606-072,SET,Sanding Belt G100,Abrasives & Cutting,1,42.00,3,Bosch,G100,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7397,1289,BOS-2608-606-074,SET,Sanding Belt G220,Abrasives & Cutting,1,42.00,3,Bosch,G220,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7398,1817,VAL-ANG-SRTWT908SS-BL,PCS,Sorento S/s Angle Valve-blk,Plumbing,1,42.00,3,Sorento,SRTWT908SS-BL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7399,1811,SEN-VAC-BRA-DHS16,PCS,16MM X M10 Sensui Vacuum Brazed Diamo,Home Appliances,1,39.90,3,,M10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7400,1005,NIE-SOC-IMP-DEE-1/2-27MM,PCS,Nietz Deep Impact Socket (6PT) 50142027 27MM,Power Tools,1,36.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7401,2002,SAN-SWPW-SS-W121A,PCS,Waste With Overflow SWPW-SS-W121A,Plumbing,1,36.00,3,Saniware,SWPW-SS-W121A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7402,1882,FAN-ACC-BLA,PCS,Fan Blade 18 For Auto Fan (khind),Fans & Ventilation,1,35.30,3,Khind,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7403,2012,SAN-SWPW-SS-W121B,PCS,Waste Without Overflow SWPW-SS-W121B,Plumbing,1,35.00,3,Saniware,SWPW-SS-W121B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7404,1333,"NIE-HAN-L-1/2""",PCS,Nietz Dr L Hdl (CR-MO)50047610 10IN,Hand Tools,1,34.90,3,Nietz,1/2IN,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7405,1016,"NIE-SOC-IMP-3/4""-30MM",PCS,Nietz Dr Impact Socket (6PT) 50160030 30MM,Power Tools,1,33.50,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
