item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes,source_position,coverage_source,coverage_file,existing_classification,existing_rights_status,existing_model,existing_source_url,existing_image_url,existing_image_status,existing_notes,campaign_classification,rights_status_final,evidence_ready,campaign_notes
NIP-ZIN-GRE-GRE-1L,CAN,1L Nippon Zinc Chromate Primer Grey Green,Paint & Sundries,3,51.90,61.2,3,Nippon Paint,,nippon-paint:nippon-zinc-chromate-primer,1,,,,pending,,pending,,,,,1637,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SD-L/203Y/24W/CIE/DL-6500K,SET,Cielo Iv 203Y 24W L/surface D/light (round),Other,30,24.90,61.2,3,,203Y,unbranded:cielo-iv-203y-l-surface-d-light-round,2,,,,pending,,pending,,,,,1638,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOO-HAM-CLA-GT25MM,PCS,Glotool Claw Hammer 25MM,Hand Tools,4,17.20,61.2,3,Glotool,,glotool:glotool-claw-hammer,5,,,,pending,,pending,,,,,1639,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
X-STA-HAM-EVO185B1,UNIT,Black+decker Multi Evo Tools + 3 Heads,Power Tools,2,819.00,61.2,3,,EVO185B1,unbranded:decker-multi-evo-tools-3-heads,1,,,,pending,,pending,,,,,1640,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BAT-ENE-GOL-AAA2PC,PCK,Eveready Gold Aaa 2 Pc,Electrical,16,12.20,61.1,3,Eveready,,eveready:eveready-aaa,2,,,,pending,,pending,,,,,1641,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BLE-MID-MBL-6010W,PCS,Midea Table Blender 1.25L 600W,Home Appliances,4,109.00,61.1,3,,MBL-6010W,unbranded:midea-table-blender,1,,,,pending,,pending,,,,,1642,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BOS-2608-634-994,PCS,Jigsaw Blade T345XF,Power Tool Accessories,4,16.90,61.1,3,Bosch,T345XF,bosch:jigsaw-blade-t345xf,1,,,,pending,,pending,,,,,1643,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
CHE-NTR-WD40-277ML,CAN,WD40 Anti Rust 277ML,Chemicals & Adhesives,49,32.90,61.1,3,,WD40,unbranded:wd40-anti-rust,1,,,,pending,,pending,,,,,1644,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
CUT-BLA-WOO-15040T,PCS,Glotool 100MM Tct Saw Blade Wood 105MM X 40T,Power Tool Accessories,5,13.40,61.1,3,Glotool,40T,glotool:glotool-tct-saw-blade-wood-x-40t,1,,,,pending,,pending,,,,,1645,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
DC-20V-XA+,SET,"20V DCZC04-24Z,DCJZ2060IZ -sets Xa+ /DC-20V",Power Tools,1,1599.00,61.1,3,,DCZC04-24Z,unbranded:dczc04-24z-dcjz2060iz-sets-xa-dc,1,,,,pending,,pending,,,,,1646,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
DC-DCPL208EK-20V,SET,Cordless Brushless Impact Driver (20V) (4.0AH X2/4A),Power Tools,2,809.00,61.1,3,,X2/4A,unbranded:cordless-brushless-impact-driver-x2,1,,,,pending,,pending,,,,,1647,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
DC-JZ2060iEK,SET,Cordless Brushless Driver/hammer Drill 20V (4.0AH X2/4A) / DCJZ2060I,Power Tools,2,809.00,61.1,3,,X2/4A,unbranded:cordless-brushless-driver-hammer-drill-x2-dcjz2060i,1,,,,pending,,pending,,,,,1648,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
ELE-TUB-LED-2FT-20W-6500K,PCS,Hermanns LED 20W,Lighting,44,9.90,61.1,3,,T8-0.6M,unbranded:hermanns-led,1,,,,pending,,pending,,,,,1649,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
GUM-HAR-RS900C,PCS,Silicone Hardex Neutral Clear,Chemicals & Adhesives,87,18.70,61.1,3,,RS900C,unbranded:silicone-hardex-neutral-clear,1,,,,pending,,pending,,,,,1650,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
IND-CAS-SWI-100MM,PCS,4 DL5 Tpr M/duty 2 Bearing Swivel Caster,Fishing & Tackle,25,28.90,61.1,3,,DL5,unbranded:4-dl5-tpr-m-duty-2-bearing-swivel,2,,,,pending,,pending,,,,,1651,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
NIP-EAS-6117-7L,CAN,7L Easycoat Emulsion 6127 Precious Pink,Paint & Sundries,2,74.90,61.1,3,Nippon Paint,,nippon-paint:easycoat-emulsion-6127-precious-pink,1,,,,pending,,pending,,,,,1652,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
NIP-EAS-6166-7L,CAN,7L Easycoat Emulsion 6166 Moody Blue,Paint & Sundries,2,74.90,61.1,3,Nippon Paint,,nippon-paint:easycoat-emulsion-6166-moody,1,,,,pending,,pending,,,,,1653,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
PUM-WTR-IPA370IQC,UNIT,I-pump Auto Peripheral Pump 0.5HP,Pumps & Water,3,539.00,61.1,3,,0.5HP,unbranded:i-pump-auto-peripheral-pump-0-5hp,1,,,,pending,,pending,,,,,1654,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SWI-CON-20A-250W-TC-10020,PCS,Taicon Power Supply 20A 12V 250W (big),Electrical,3,64.90,61.1,3,Taicon,,taicon:taicon-power-supply-big,4,,,,pending,,pending,,,,,1655,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BOS-2608-602-751,PCS,14 Cutting Disc 14 X 3.0 X 25.4MM,Abrasives & Cutting,24,17.50,61.0,3,Bosch,,bosch:14-cutting-disc-14-x-3-0-x,1,,,,pending,,pending,,,,,1656,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
CIMA-HY-C007/L/32W,SET,L/ceiling Lamp 32W (daylight) HY-C007,Lighting,7,59.90,61.0,3,,HY-C007,unbranded:l-ceiling-lamp-daylight-hy-c007,1,,,,pending,,pending,,,,,1657,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
COC-SIN-DOU-TY6688W,PCS,Double Sink Tap,Kitchen & Sinks,4,104.00,61.0,3,,TY6688W,unbranded:double-sink-tap,1,,,,pending,,pending,,,,,1658,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
DC-DCPL04-8EK,SET,Cordless Brushless Impact Driver 12V (2.OAH X 2/2A),Power Tools,4,389.00,61.0,3,,2.OAH,unbranded:cordless-brushless-impact-driver-2-oah-x-2,1,,,,pending,,pending,,,,,1659,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
FOL-TAB-CN YX-Z182D,PCS,6FT Folding Table,Other,4,179.00,61.0,3,,6FT,unbranded:folding-table,2,,,,pending,,pending,,,,,1660,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
GAS-STO-MQL-C30,SET,Lgp Cast Iron Gas Stove Mql C-30,Kitchen & Sinks,3,139.00,61.0,3,,C-30,unbranded:lgp-cast-iron-gas-stove-mql-c-30,1,,,,pending,,pending,,,,,1661,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
HOS-INL-PVC3.0M,PCS,Washing Machine Inlet Hose 3.0M,Outdoor & Garden,9,27.90,61.0,3,,YG398B,unbranded:washing-machine-inlet-hose,3,,,,pending,,pending,,,,,1662,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
IND-CAS-SWI-BRA-75MM,PCS,3 DL5 Tpr M/duty 2 Bearing Swivel Caster W D/ Brake,Fishing & Tackle,24,29.90,61.0,3,,DL5,unbranded:3-dl5-tpr-m-duty-2-bearing-swivel,2,,,,pending,,pending,,,,,1663,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
NIE-SOC-HAN-DEE-12P-1/2-16MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045016 16MM,Electrical,3,21.90,61.0,3,Nietz,12PT,nietz:nietz-dr-deep-cr-socket-12pt-50045016,1,,,,pending,,pending,,,,,1664,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
OVEN-DEKKA-OV19N,PCS,Dekka Electric Oven OD-19N,Home Appliances,3,139.00,61.0,3,,OD-19N,unbranded:dekka-electric-oven-od-19n,1,,,,pending,,pending,,,,,1665,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
PAI-SPR-SAM-001,PCS,Samurai Spray Paint 1 Clear,Paint & Sundries,8,18.30,61.0,3,Samurai,,samurai:samurai-spray-paint-1-clear,1,,,,pending,,pending,,,,,1666,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
PUM-WTR-ADELINO-AWJ4-4,UNIT,Adelino S/s Multi Stage Centrifugal Auto. Pump (1HP),Pumps & Water,1,1549.00,61.0,3,,1HP,unbranded:adelino-s-s-multi-stage-centrifugal-auto-pump,1,,,,pending,,pending,,,,,1667,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SIN-S/S-CLN-SXST8650R,UNIT,Sanix S/s Double B/sink + Stand,Kitchen & Sinks,1,419.00,61.0,3,,ST8650R,unbranded:sanix-s-s-double-b-sink-stand,1,,,,pending,,pending,,,,,1668,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SPR-BID-ABS-L300,SET,Leon ABS Bidet,Bathroom,15,27.90,61.0,3,,SPRAY-L300,unbranded:leon-abs-bidet,1,,,,pending,,pending,,,,,1669,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SWI-CON-5A-TC-10991,PCS,Taicon Power Supply 5A 12V 60W (BIG)-(TC-10991),Electrical,2,32.90,61.0,3,Taicon,TC-10991,taicon:taicon-power-supply-big-tc-10991,1,,,,pending,,pending,,,,,1670,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TAP-PRE-TK-4506S,PCS,Premio: Wall Sink Tap TK-4506S,Kitchen & Sinks,3,139.00,61.0,3,,TK-4506S,unbranded:premio-wall-sink-tap-tk-4506s,1,,,,pending,,pending,,,,,1671,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TAP-SIN-CAV-CA3818P,PCS,Cavallo Double Tube Sink Tap-pillar,Kitchen & Sinks,4,104.00,61.0,3,,CA3818P,unbranded:cavallo-double-tube-sink-tap-pillar,1,,,,pending,,pending,,,,,1672,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
ADH-TAP-NISSHO-HCH-SG0077,ROLL,18MM X 10Y Nissho Acyclic Foam Side Tape (red),Chemicals & Adhesives,11,21.90,60.9,3,,10Y,unbranded:x-10y-nissho-acyclic-foam-side-tape,3,,,,pending,,pending,,,,,1673,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BAS-SOR-SRTW2600,PCS,Sorento Pop Up Waste,Plumbing,1,64.90,60.9,3,Sorento,SRTW2600,sorento:sorento-pop-up-waste,1,,,,pending,,pending,,,,,1674,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
BOS-0601-077-0K0,UNIT,Gvd 1000-17 Voltage Tester,Power Tools,1,144.00,60.9,3,Bosch,,bosch:gvd-1000-17-voltage-tester,1,,,,pending,,pending,,,,,1675,track_b,/home/ubuntu/work/products_1001_2500_reviewed.csv,PENDING,needs_permission,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,See Products 1601–1700 research notes.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
