item_code,display_name,category,uom,stock_qty,price_myr
FIT-BUT-ELB-25X20MM,Buteline 25 X 20MM PE Elbow,Plumbing,PCS,46,5.20
GLO-RUB-ELE-BLA,Elephant Rubber Hand Gloves,Safety & Workwear,DOZ,2,56.90
GRA-CUT-BLA-GCB-1490SS,S/steel Grass Cutter Blade - 14,Outdoor & Garden,PCS,17,23.90
"GRA-CUT-LIN-TEETH-12""","Trimmer Line (12"")-TEETH",Outdoor & Garden,PCS,21,15.30
LOC-SAN-PB26225MM,Sanlock Pb Pad 25MM,Locks & Security,DOZ,3,63.90
RAK-2 IN1-B400W,2 IN 1 (90WX350DX180H),Housewares,SET,6,209.00
ROO-GUT-WH-G100-5.8M,Middy: G100 X 5.8M Gutter (white),Building Materials,PCS,11,109.00
SWI-T/SOC-MS3244-5-5M4G,Morries Extension Socket 4G 5M W Neon,Electrical,PCS,8,64.90
TOO-WRE-ADJ-GT200,Glotool Adjustable Wrench 8,Hand Tools,PCS,8,11.90
WEL-ELE-KOB-LB52-2.6MM,Kobelco Welding Electrode LB52 X 2.6MM,Welding,PCK,2,77.50
WEL-ELE-NSW-308L-3.2MM,Nihonweld Electrode X 3.2MM,Welding,KGS,4,34.00
BOA-GYP-06MM,4 X 8 X 6.0MM Prima Flat Sheet,Building Materials,PCS,32,49.90
BOX-ICE-60LTR,Insulated Ice Box (ks) 60LTR,Housewares,PCS,4,319.00
"CHA-SAW-CHAIN-3652-25""","25""M Stihl Chain (3652)","Rope, Chain & Netting",PCS,1,88.00
"CHA-SAW-CHAIN-381-25""","381 25""R Stihl Chain","Rope, Chain & Netting",PCS,1,88.00
ELE-CAB-PVC-4.00MM-RED-MTR,Ktk PVC Cable Red 100M -mtr,Electrical,MTR,143,4.00
PAI-HAN-CRI-3M,3M Cristin Telescope,Paint & Sundries,PCS,14,42.90
SHO-CAB-CSA300AA,Cabana Shower Arm (20X1.0X300MM),Bathroom,UNIT,2,57.00
SHO-CAB-CSH7012,Cabana ABS Rain Shower (200MM),Bathroom,UNIT,1,110.00
TAP-CAB-CB5109A,Cabana Pillar-mounted Sink Tap CB5109A,Kitchen & Sinks,UNIT,1,108.00
TAP-CAB-CB9109A,Cabana Pillar-mounted Sink Tap CB9109A,Kitchen & Sinks,UNIT,1,108.00
BOA-GYP-04.5MM,4 X 8 X 4.5MM Prima Flat Sheet,Building Materials,PCS,41,39.50
BOS-2608-634-505,Jigsaw Blade T118AF,Power Tool Accessories,PCS,1,11.70
DC-DCJZ2060iAM,Cordless Brushless Driver/hammer Drill 20V (2.0AH X2/2A) / DCJZ2060IAM,Power Tools,SET,1,498.00
HOO-CAB-CB807-3,Cabana S/steel 3 Robe Hook (satin),Doors & Hardware,UNIT,8,46.00
IND-TRO-PLA-STE-99999,"Blue Steel Cement Trowel 4 1/2""X11 1.0MM",Hand Tools,PCS,84,10.50
JQB-SUNWAVE-110W,Jqb Foldable Solar Panel 110W,Power Tools,UNIT,1,699.00
LAD-H/D-STRO-DS10,Strongman D/s H/d Ladder DSHD10 10STEP,Ladders & Access,UNIT,2,659.00
MKX-2021-BRUS-3IN1,Mark-x Brushless 3 IN 1 Combination Set,Other,SET,1,1299.00
NUM-PUNC-50730050,Nietz 0-9 Number Punches 5MM 5730050,Signage & Numbering,SET,2,47.50
RAINBOW-R007-500GM,Rainbow Texture Paint R007 Black,Paint & Sundries,BTL,3,19.90
SIN-CLE-DRA-H/D-3.2M,Heavy Duty Pipe Cleaner 3.2M,Chemicals & Adhesives,PCS,3,18.80
SOC-EMPTY-TAI-5G-LO6200,Taicon 5G Trailing Socket Neon-empty (5000),Electrical,PCS,10,23.90
SUMO-VAC-CLE-SM-1600,Sumo Vacuum Cleaner (20L),Chemicals & Adhesives,UNIT,3,269.00
THI-KOYA-622,Gold Pyramid 2KG Thinner,Paint & Sundries,TIN,19,29.90
"TOO-CHI-NIE-5""",Nietz Centre Punch 120MM 551-84-412,Power Tools,PCS,4,6.80
TOO-NIE-ALL-KEY-03MM,Nietz E/long Ball Point Satin Wrch 53252030 3MM,Power Tools,PCS,5,5.50
WEL-MAC-FIG-MMA200,Fighter Inverter Welding Machine 200A,Welding,UNIT,3,639.00
WEL-MAC-STA-MIG160,Starweld Skill Welding Machine 1KG Acc,Welding,UNIT,2,579.00
ADH-TAP-DOU-M12,3M Scotch Double-sided Mountng Tape (12MMX7M)12/48,Chemicals & Adhesives,ROLL,11,28.50
BOS-1619-P09-252,Ggs 3000L Straight Grinder (nut Only),Power Tools,PCS,1,30.00
BOS-2608-680-796,Multi Purpose D/bit 10 X 80 X 120MM,Power Tools,PCS,2,17.50
CHE-LUB-HD4D-400ML,4D Penetrant/lubricant Spray: HD440/400ML,Chemicals & Adhesives,TIN,22,12.90
DOR-HAN-DK063-NA-R,Dekko Na-r Casement Handle,Doors & Hardware,PCS,39,6.50
ELE-CAB-VDE-WHI,Taicon 23/0.15 X 2 Core Vde Cable - White,Electrical,MTR,59,1.50
GAR-SPR-CRO-KNA-C16L,C16L Crown Knapsack Sprayer,Outdoor & Garden,UNIT,2,165.00
GUM-PVC-V-TECH-500GM,V-tech PVC Glue,Chemicals & Adhesives,CAN,20,14.80
TOO-BOX-NIE-H/D-178,Nietz 178 H/d Duty Tool Box W 2 Organizer,Hand Tools,PCS,2,49.00
TOW-VAGO-V8801,Vago Double Towel Bracket,Bathroom,SET,5,16.70
DC-DQU08-160,Electric Mixer (1400W),Power Tools,SET,1,449.00
"DL5SS-HOS-NIPP-1/2""X14MM",DL5 Hose Nipple 1/2 X 14MM,Outdoor & Garden,PCS,6,8.30
DUC-HOS-D-011,Alum Ducting Hose,Outdoor & Garden,PCS,4,89.90
FAN-ACC-SPI,Spinner 12/16 Auto Fan (khind),Fans & Ventilation,PCS,1,6.50
FAN-TAB-KDK-KB-404,Kdk Table Fan 16,Fans & Ventilation,PCS,5,189.00
GAS-ROL-CLH GAS007,4 Wheels Premium Gas Tank Stand W/roller,Home Appliances,PCS,2,53.90
HOL-SET-BUL-SYLVIA-12V,Sylvia/fle E27 12V DC 15W LED Bulb Holder Set (5M),Lighting,SET,3,27.90
HOS-SPA-RIN-C111,C111 Spare O-ring For Sink Tap,Kitchen & Sinks,PKT,36,2.20
IND-TRO-BRI-235,Glotool Bricklaying Trowel (2-3) 5,Hand Tools,DOZ,2,49.90
LAD-H/D-STRO-DS09,Strongman D/s H/d Ladder DSHD09 9STEP,Ladders & Access,UNIT,2,599.00
SCA-NAK-ACS30-JC31D-30KG,Nakuho-price Computing Scale,Housewares,PCS,4,289.00
TIE-CAB-WHI-8MMX250MM,"White PVC Cable Ties (10"")",Electrical,PCK,25,14.30
TOO-BOS-HAMM-BRH616,Bossman 20V Brushless Rotary Hammer (BRH616),Power Tools,SET,1,439.00
TOO-CHI-WOO-GT009,Glotool Wood Chisel 3/8,Hand Tools,PCS,9,8.50
TOO-COM-GLO-10MM,Glotool Combination Wrench 10MM,Hand Tools,PCS,3,4.50
TOO-PLI-CIR-GTIS150,Glotool Circlip Plier - Int Straight,Hand Tools,PCS,7,11.90
"TOO-PLI-LOS-NOS-GT6""",Glotool Long Nose Plier 6,Hand Tools,PCS,9,8.90
BOS-1.6MM-T/ELECTRODE,1.6MM Tungsten Electrode,Welding,PCS,15,5.40
BOS-2609-120-398,Carbon Brush Gho 6500,Power Tools,SET,1,29.00
CIMA-DL-L-SC40F-12W-DL,Senco 4 Square LED Panel Light Iron (dob) 12W,Home Appliances,SET,5,16.50
COC-BAS-SSS-L233,Leon Sus 304 S/steel Basin TAP-L233,Bathroom,PCS,1,119.00
DC-DZC03-28,28MM Electric Rotary Hammer,Power Tools,SET,1,418.00
GAR-SIC-D0601,Samlee Fruit Sickle,Outdoor & Garden,PCS,19,14.90
"HHD-STO-JM199-7""",7 Sharpening Stone,Bathroom,PCS,10,6.90
HHD-STO-TIG-200MM,8 Sharping Stone (b),Bathroom,PCS,6,11.20
SIN-TAP-TWINS-LUX-LT8550B,Luxtec Twins Spout Pillar Sink Tap,Kitchen & Sinks,PCS,1,119.00
SWI-SOC-SUM-MS-S113,D'ner 13A 1G M/clad S/skt (sr),Electrical,PCS,25,13.50
SWI-T/SOC-3540B-5M3G,3G Extension Socket Sp,Electrical,SET,12,31.90
TAP-BASIN-I601B,Pillar Basin Tap Katana Wtc Tic,Bathroom,PCS,3,27.90
TAP-CAB-CB5108,Cabana Wall-mounted Sink Tap CB5108,Kitchen & Sinks,UNIT,1,96.00
TOW-CAB-CB553-26,Cabana S/steel Towel BAR 26 (satin),Bathroom,UNIT,1,105.00
CHE-GRE-HD600-400ML,Spray Grease : Hardex 400ML,Chemicals & Adhesives,TIN,15,16.90
DC-Q1B-FF-2000,Heat Gun / DQB2000,Power Tools,SET,3,129.00
GAS-STO-BTG-2M,Butterfly Double Table Glass Gas Cooker (green Edges),Building Materials,PCS,4,280.00
GLO-HAN-PVC-DOTS,Cotton Glove W/side PVC Dots (DOZ),Safety & Workwear,DOZ,4,23.90
IND-SCO-METAL-S501MH,Scoop Metal Handle S501MH,Doors & Hardware,DOZ,2,179.00
KGR-ADH-0100ML,Kangaroo Brand 505 Super Adhesive 100ML,Chemicals & Adhesives,TIN,68,7.50
KGR-OXI-57A1LIT,Stove Brand 57A Black Oxide Paint 1 Litre,Paint & Sundries,TIN,22,27.90
MAT-GRASS-CN-PGM-2MX25M-FTS,2M X 25M Plastic Grass Mat Cn,Other,ROLL,1,1039.00
PAI-DUS-22L-GHO2813,22L Step Dustbin,Housewares,SET,3,49.50
X-TOO-DRI-SET-MKX-2018-12V,Mark-x 12V Cordless Drill (MKX-2018),Power Tools,SET,2,209.00
ADH-TAP-SEA-G707,G707 Seal Tape,Chemicals & Adhesives,PCS,204,1.50
BOS-1619-P02-870,Carbon Brush Gws 7-100,Power Tools,SET,2,16.20
CUT-SICKLE-JM22W,Sickle Harvesting Palm WHITE30,Outdoor & Garden,PCS,4,69.90
DC-DCQF32DM-02V,Cordless Brushless Blower 20V (4.0AH X1/4A),Power Tools,SET,1,379.00
LAD-ALU-WEL-D08,Alum Welded Ladder - D08,Ladders & Access,UNIT,3,399.00
LAD-ALU-WEL-D12,Alum Welded Ladder - D12,Ladders & Access,UNIT,2,569.00
SPR-BID-HEA-2078H,Chrome Bidet Head Only,Bathroom,PCS,5,14.20
"ADH-OPP-CLE-1""X40YD",Neways/kramo Tape Opp Clear 1 X 40YD,Chemicals & Adhesives,PCS,141,2.10
DC-Q1F-FF-32,Blower Vacuum,Power Tools,SET,2,188.00
HOS-CON-STO-40200016,"Ecogreen Hose Quick Con. Wtr S. EG4110-1/2""-5/8",Outdoor & Garden,PCS,45,5.90
IND-TRO-PLA-STE-BM99999,"Blue Steel Plastering Trowel 4""X11",Hand Tools,PCS,78,10.90
KOYA-GRE-P525-1/2KG,Koya Heavy Grease,Chemicals & Adhesives,TIN,18,11.50
RIG-SHA-BOW-G209-16MM,Pin Type Bow Shackle (G209) 16 MM,Lifting & Rigging,PCS,14,9.50
TOO-PLI-COM-GT200,Glotool Combination Plier 8,Hand Tools,PCS,6,13.50
TOO-PLI-DIA-GT175,Glotool Diagonal Plier 7,Hand Tools,PCS,6,11.20
ADH-GLU-PE300GM,300GM E P Glue,Chemicals & Adhesives,SET,7,41.90
ADH-TAP-VIP-1215,PTFE Thread Seal Tape VIP-1215,Chemicals & Adhesives,PCS,236,1.00
BRO-FLO-NYL-6665C,Nylon Soft Broom With Handle,Doors & Hardware,PCS,21,9.90
CHE-LUB-HD4D-120ML,4D Penetrant/lubricant Spray: HD412/120ML,Chemicals & Adhesives,TIN,31,6.90
COC-BIB-SZW-12MM,Saniware Wall Bib Tap,Plumbing,EA,11,14.20
"CUT-BLA-M'MAN-F3X4""",M'man Diamond Blade - F3X4,Abrasives & Cutting,PCS,44,15.90
"CUT-SAW-STA-FIB-20""",Plastic Handle Handsaw-crosscut (20 X 7T/8PT),Doors & Hardware,PCS,6,39.50
CUT-TUR-BWM-100MM,Glotool 100MM Turbo Granite Wheel Bwms,Abrasives & Cutting,PCS,4,16.50
FAS-SCR-TECH-WOOD-65MM-BOX,Techscrew-wood Screw X 65MM (200PCS/BOX),Fasteners & Fixings,BOX,13,23.90
LAD-ALU-WORKER-DS07,Worker DS07 D/side Alum. Ladder (LDD07-MF),Ladders & Access,UNIT,4,278.00
LET-BOX-HW309,0339 Metal Letter Box (321X218X80MM),Doors & Hardware,PCS,4,85.00
PAI-HAN-CRI-2M,2M Cristin Telescope,Paint & Sundries,PCS,14,32.90
PAI-SPR-PMT-022,Paint Master Spray Paint - No. 22 Medium Grey,Paint & Sundries,DOZ,5,66.90
PAI-SPR-PMT-036,Paint Master Spray Paint - No. 36 Silver,Paint & Sundries,DOZ,5,66.90
SIN-CLE-DRA-H/D-5M,Heavy Duty Pipe Cleaner 5.0M,Chemicals & Adhesives,PCS,2,22.50
STI-BRU-CUT-DEF,Deflector Brush Cutter,Outdoor & Garden,PCS,2,14.00
STIHL-0781-319-8401,Engine Oil 100ML,Automotive,BOT,11,8.20
TOW-CON-MIN96,Cotton Face Towel (37G),Bathroom,PCS,33,2.00
BIB-TAP-CLN-AB7122,Nietz Long Bib Tap 7122,Plumbing,PCS,7,29.90
DC-J1G-FF02-355,Electric Cut Off Machine,Power Tools,SET,1,558.00
DC-ZIC-FF05-26B,Hammer Drill / DZC05-26B,Power Tools,SET,1,338.00
ELE-NIG-LIG-MX132L(W),ML E27 LED 3IN1 Night Light (white),Lighting,SET,5,11.20
FAS-SCR-TECH-METAL-25MM-BOX,Techscrew-metal Screw X 25MM (500PCS/BOX),Fasteners & Fixings,BOX,10,33.90
GAR-HOE-CRO-2.5LB,Crocodile Hoe,Outdoor & Garden,PCS,12,21.90
GAR-HOE-CRO-CHI-2.5LB,Chillington Crocodile Hoe,Outdoor & Garden,PCS,6,47.90
GLO-CLO-HAN-THAI-LONG,Thai Colour Gloves (long),Safety & Workwear,PAIR,13,4.50
GRA-CUT-LIN-3MM1LB,Grass Cutter Line 3MM X 1LBS,Outdoor & Garden,PCK,13,21.90
GUM-HAR-5MIN,Metal Expoxy Hardex 5 Min HE-5,Chemicals & Adhesives,SET,23,9.90
HHD-TOI-COV-WHI,Toilet Seat Cover:l/d PVC White Full,Bathroom,SET,66,12.90
IND-VEN-AIR-12'',Airbank 12 Industrial Ventilator,Fans & Ventilation,UNIT,2,478.00
LAM-TUN-9174-GRE,Tungsram 150W Green,Lighting,PCS,13,11.32
LOC-SEC-SHE-N30MM,Shenling Top Security Lock 30MM-NEW,Locks & Security,PCS,11,8.90
SWI-SOC-ALM-MK-G2946,Mk Alm 13A X 2 M/c S/socket,Electrical,EA,7,49.50
TOO-NIE-PLU-COU-40PH,Nietz Quick Coupler Plug 40PH,Electrical,PCS,1,9.50
TOPLUS-HIG-GLO-5L-A,5L Toplus High Gloss A Base,Paint & Sundries,CAN,5,85.90
BOS-2607-017-335,Screwdriver Bit Set,Power Tool Accessories,PKG,3,75.50
BOS-2608-600-264,7 Grinding Disc,Abrasives & Cutting,PCS,9,6.20
"CUT-SAW-STA-FIB-18""",Plastic Handle Handsaw-crosscut (18 X 6T/7PT),Doors & Hardware,PCS,6,37.90
ELE-CAB-WIR-2.5RED-MTR*,"Asia PVC Cable, Red - MTR",Electrical,MTR,340,1.60
ELE-LED-FLO-50W-6500K,LED Flood Light,Lighting,PCS,1,79.00
HOS-GAR-ORA-GREENLAND-GPI,Garden Hose - Gre/blk 2LAYER 16MMX3.0MMX10M,Outdoor & Garden,ROLL,7,42.50
IND-FIL-3.0KG,Stretch Film 2.5KG X 23 Micron X 500MM,Building Materials,ROLL,36,37.90
LOC-SGD-PL100-50MM3PC,Armor Solid Brass Cp Anti-cut Padlock APL1000-50MM KA3PCS,Locks & Security,SET,1,159.00
SCA-CAM-3100076,Electronic Bathroom Scale B03A (GLASS/ROUND)180KG,Bathroom,PCS,1,71.50
SCA-CAM-SP100KG-3100010,Camry-spring Scale,Housewares,PCS,3,279.00
TOO-CHI-WOO-GT015,Glotool Wood Chisel 5/8,Hand Tools,PCS,7,9.20
TOO-CHI-WOO-GT018,Glotool Wood Chisel 3/4,Hand Tools,PCS,7,9.90
TOO-WRE-PIP-W900C,Heavy Pipe Wrench (900MM),Hand Tools,PCS,1,152.00
TOW-CAR-MIN-JIN-3070,13 X 31 Cotton Face Towel,Bathroom,PCS,21,2.70
BOS-2608-680-797,Multi Purpose D/bit 12 X 90 X 150MM,Power Tools,PCS,1,27.90
ELE-LED-DRI-12W,Homelite LED Driver 12W+4W,Lighting,PCS,5,11.90
GLOSEAL-SIL-GN-900C,Gloseal Silicone - Clear,Chemicals & Adhesives,PCS,26,8.90
IND-TRU-FD300,PVC Platform Handtruck FD300,Building Materials,SET,4,229.00
IND-WIR-PVC-MEGA-15X15,1 X 24M (15MM) Mega Net Square Mesh (green),Building Materials,ROLL,10,149.00
IND-WIR-PVC-MEGA-6X6,1 X 24M (6MM) Mega Net Square Mesh (green),Building Materials,ROLL,10,149.00
IND-WIR-PVC-MEGA-BLA-15X15,1 X 24M (15MM) Mega Net Square Mesh (silver),Building Materials,ROLL,10,149.00
ROP-PE-06MM,6MM P. E Rope,"Rope, Chain & Netting",KG,76,19.40
TOO-COM-GLO-12MM,Glotool Combination Wrench 12MM,Hand Tools,PCS,2,4.90
TOO-COM-W0287G-14MM,Com Ratchet Wrench 14MM,Hand Tools,PCS,5,24.90
TOO-HAM-CLA-DOGYU,Dogyu Magnetic Claw Hammer-japan,Hand Tools,PCS,5,182.00
BBQ-GRI-JJD-40X70,40X70CM Bbq Net,Outdoor & Garden,PCS,16,16.50
CUT-BLA-ECL-1224T,Eclipse Hacksaw Blade - 12MM X 24T Predator,Hand Tools,PCS,117,4.80
DOR-ALU-LOC-NA4406,Aluminium Sliding Door NAJ6 (big),Doors & Hardware,PCS,5,58.30
ELE-LED-SOL-40W-6500K,Solar Panel + Solar Light 40W,Electrical,PCS,3,129.00
GAS-STO-BGC-266,Butterfly Epoxy Single Gas Cooker BGC-266,Chemicals & Adhesives,PCS,5,58.00
GAS-STO-BGC-28,Butterfly Epoxy Single Gas Cooker BGC-268,Chemicals & Adhesives,PCS,5,58.00
HHD-CIS-LOW,Weser Plastic Low Level Cristern,Bathroom,PCS,16,54.90
"HHD-SOC-YG241-1/2""X70MM","Mxm Brass Connector 1/2""X70MM",Bathroom,PCS,6,8.90
HOS-GAR-SET-ECO30M1123,Ecogreen- Iron Hose Reel Set / 1121 / 30M,Fishing & Tackle,SET,3,275.00
IND-WHE-WB-533,King Kong Wheel Barrow,Building Materials,UNIT,6,155.00
LAD-ALU-WEL-D07,Alum Welded Ladder - D07,Ladders & Access,UNIT,3,359.00
LAD-EXT-DOU-15X15,Double Ext Ladder 15X15FT,Ladders & Access,UNIT,1,869.00
CHE-LUB-HD4D-200ML,4D Penetrant/lubricant Spray :,Chemicals & Adhesives,TIN,23,7.90
CIMA-2648,2648 L/ceiling Lamp Ic Control,Lighting,SET,7,145.00
COC-SINK-K505L-WALL,Sink Tap: Lever Type -wall 1/2,Kitchen & Sinks,SET,3,22.90
CUT-DIS-MARK-01600,Mr. Mark 110MM Wet Cutting Diamond Wheel (1.4X5X20MM),Abrasives & Cutting,PCS,22,28.90
DC-S1B-FF03-110X100,Orbital Sander,Power Tools,SET,2,165.00
DOR-KEY-SGEP-S3030/60-SN,"Sn""st Guchi""single Key & Thumbturn Profile Cyl",Doors & Hardware,PCS,5,59.50
ELE-BUL-THL-15W-E14,Thl E14 15W Fridge Bulb,Lighting,PCS,37,1.70
FLO-PVC-NO.100-10,PVC Flooring No. 100-10,Flooring,ROLL,5,169.00
FLO-PVC-NO.483-13,PVC Flooring No. 524-08,Flooring,ROLL,5,169.00
GUM-HAR-3000W,Silicone Hardex G/p White,Chemicals & Adhesives,PCS,17,10.50
GUM-RAT-BOSNY-NO.214,Bosny 400ML Rat Glue (NO:214) (plastic Can),Chemicals & Adhesives,CAN,14,14.50
LAD-ALU-WEL-D10,Alum Welded Ladder - D10,Ladders & Access,UNIT,2,485.00
LAD-H/D-STRO-DS07,Strongman D/s H/d Ladder DSHD07 7STEP,Ladders & Access,UNIT,2,469.00
SWI-T/SOC-MS3233-1.5M3G,Morries Extension Socket 3G 1.5M W Neon (pink),Electrical,PCS,8,39.90
TOO-NIE-ALL-KEY-04MM,Nietz E/long Ball Point Satin Wrch 53252040 4MM,Power Tools,PCS,3,6.50
TOO-SET-W018,W018 18PCS Tool Set,Power Tools,SET,2,159.00
TOPLUS-HIG-GLO-1L-A,1L Toplus High Gloss A Base,Paint & Sundries,CAN,17,28.90
TRA-SOC-METAL-125502,Taicon 2G 70/0076 Metal Trailing Socket 5M (125502),Electrical,PCS,3,63.50
CLI-HOS-ORB-M00,Orbit Hose Clip No : M00,Outdoor & Garden,PCS,176,1.60
FAN-TAB-KDK-KB-304,Kdk Table Fan 12,Fans & Ventilation,PCS,5,169.00
"FAS-SCR-CSK-1 1/2"" X 8G-BOX",Sr Csk Tapping Screw 1 1/2 X 8G (1000PCS/BOX),Fasteners & Fixings,BOX,3,119.00
FLO-PVC-25208,PVC Flooring No. K35808,Flooring,ROLL,5,164.00
FLO-PVC-501-16,PVC Flooring No. K35602,Flooring,ROLL,5,164.00
FLO-PVC-D15903,PVC Flooring No. K28505,Flooring,ROLL,5,164.00
FLO-PVC-K27711,PVC Flooring No. K33605,Flooring,ROLL,5,164.00
FLO-PVC-NO-7512,PVC Flooring No. K20101,Flooring,ROLL,5,164.00
FLO-PVC-NO-K10305,PVC Flooring No. K35301,Flooring,ROLL,5,164.00
FLO-PVC-NO-K11114,PVC Flooring No. K11114,Flooring,ROLL,5,164.00
IND-COO-MID-MIC222TLAGN,Midea Induction Cooker Golden Color 2200W,Building Materials,PCS,4,195.00
MARK-X-STA-MKX-2020,Mark-x Angle Grinder Stand,Power Tools,UNIT,3,105.00
NUM-PUNC-50730080,Nietz 0-9 Number Punches 8MM 50730080,Signage & Numbering,SET,1,67.00
PEN-T200-GREY,Pentens T200 Fleseal GREY-5KG,Housewares,PAIL,1,105.00
PEN-T200-WHI,Pentens T200 Fleseal WHITE-5KG,Housewares,PAIL,1,105.00
TOO-COM-W0287N-21MM,Com Ratchet Wrench 21MM,Hand Tools,PCS,3,38.50
TOPLUS-HIG-GLO-5L-C,5L Toplus High Gloss C Base,Paint & Sundries,CAN,6,79.90
WEL-ELE-J38.12-3.2MM,Welding Electrode X 3.2MM (BOX),Welding,BOX,1,129.00
X-FLO-MOC-KH19T01,"8""X8 Homogeneous Tiles",Power Tools,PCS,100,1.95
ADH-GLU-PE175GM,175GM E P Glue,Chemicals & Adhesives,SET,10,22.90
BAT-CHA-KENDE-SM1212,Kende Battery Charger 12V,Electrical,UNIT,1,349.00
BOS-0600-8A7-508,(508) 3 IN 1 Nozzle,Power Tool Accessories,PCS,1,116.00
CHA-CAP-SQU-EXT-25MM,Square External Cap 25MM (4PCS/PCK),Outdoor & Garden,PCK,18,2.30
CUT-DIS-MARK-00900,Mr. Mark 108MM Segmented Diamond Wheel (1.8X8X20MM),Abrasives & Cutting,PCS,33,19.90
FAS-SCR-TECH-WOOD-50MM-BOX,Techscrew-wood Screw X 50MM (250PCS/BOX),Fasteners & Fixings,BOX,11,26.70
GAR-SPR-16LTR-BB3G,Knapsack Sprayer (BB-3G),Outdoor & Garden,SET,2,129.00
HOS-CON-STO-ECO4112,"Ecogreen- Quick Connector W. Wtr Stop 5/8""-3/4",Outdoor & Garden,PCS,28,7.50
KGR-KIM-1L-9215,1 Litre KIMTONE-9215,Paint & Sundries,TIN,6,37.50
PAI-ROL-REF-CRI-7,"7""XD6 Cristin Rainbow Refill",Paint & Sundries,PCS,28,8.30
PAP-WALL-HAVANA-11866-12,Wallpaper Havana 11866-12(10MX53CM),Paint & Sundries,ROLL,5,85.00
SHH-YEL-HOSE-10MMX2MM,Yellow Hose (10MMX2MM),Outdoor & Garden,MTR,15,18.50
TOO-WRE-PIP-W450C,Heavy Pipe Wrench (450MM),Hand Tools,PCS,2,58.90
WAL-DOW-YB-A7201S/W/AB,Outdoor Gate Light YB-A7201S/W/AB,Doors & Hardware,PCS,5,69.00
WOO-PLY-9MM,Plywood 9.0MM X 4 X 8,Building Materials,PCS,19,62.90
ADH-TAP-SEA-3255,Calvallo 3255 Yellow Seal Tape,Chemicals & Adhesives,PCS,151,1.80
BAS-AGRI-BASK-V1034,Rayaco Metal Handle Fruit& Veg Basket 59X37X32CM,Doors & Hardware,PCS,7,32.90
BOS-2608-521-043,Screwdriver Bit - 2608-521-043,Power Tool Accessories,PCS,17,9.50
GAR-HOE-JM3812,Jayamata Hoe-d Curve,Outdoor & Garden,PCS,7,32.90
GUM-HAR-660,Black Rtv Silicon Hardex,Chemicals & Adhesives,SET,21,8.60
HEA-SPA-FAUCET-SH332,Faucet Spare Handle,Doors & Hardware,CARD,2,134.00
INS-IS6099,One Piece Wash Down WC S-TRAP-250MM IS6099,Plumbing,NOS,2,1490.00
LET-BOX-HW307,0124/0129 Letter Box (360X80X470MM),Doors & Hardware,PCS,2,149.00
PAI-SPR-PMT-021,Paint Master Spray Paint - No. 21 Medium Blue,Paint & Sundries,DOZ,4,66.90
PLA-BAG-W1000-2024,20 X 24 X Tbag Aa,Packaging,KG,40,11.90
SWI-SOC-SUM-MS-D213,D'ner 13A 2G M/clad S/skt (sr),Electrical,PCS,13,24.50
TIE-CAB-WHI-8MMX200MM,"White PVC Cable Ties (8"")",Electrical,PCK,21,12.30
TOO-COM-W0287M-20MM,Com Ratchet Wrench 20MM,Hand Tools,PCS,3,37.60
TOR-LIG-HEA-GD-G010,Googda LED Head Light Rechargable,Lighting,SET,3,19.80
X-FAN-TAB-KHI-TF12A06,Butterfly 9 Table Fan (black),Power Tools,SET,2,135.00
ACE-HAM-ANC-1/4X1 1/4,Ace Hammer Drive Anchor 630 1/4 X1 1/4 (10PCS/PCK) (PCK),Hand Tools,PCK,20,5.40
BOX-POS-KH2078,PVC Post Box/letter Box (KH2078),Doors & Hardware,PCS,12,19.80
CLI-HOS-16-25,PVC Wing Hose Clip 16-25,Outdoor & Garden,PCS,137,1.80
COC-BAS-SSS-LSS101,Leon Sus 304 S/steel Basin TAP-LSS101,Bathroom,PCS,2,31.90
DC-DMY02-185SH,7 Electric Circular Saw (1100W),Power Tools,SET,1,319.00
DOR-HAN-CF350-NA-R,Na-r Cresent Fastener,Doors & Hardware,PCS,46,4.10
HOO-CAB-CB8003-3,Cabana 3 Robe Hook (polish),Doors & Hardware,UNIT,5,50.00
HOS-6MTR-6396-736,"High Pressure Hose 13, MTR",Outdoor & Garden,PCS,1,239.00
HOS-CON-SET-40200023,Ecogreen- Hose Basic Set / 1/2,Outdoor & Garden,SET,13,15.50
HOS-SPA-SAT-ST300,Saturn Heavy Duty Spare Cartridge,Outdoor & Garden,CARD,1,259.00
IND-CAS-100MM,4 DL5 Tpr M/duty 2 Bearing Fixed Caster,Building Materials,PCS,30,22.30
PAI-SPR-PMT-1007,Paint Master Spray Paint - No. 1007 Matt White,Paint & Sundries,CAN,34,6.50
SHE-CAB-CB781-BL,Cab Double Corner Shelf (matt Blk) -CB781-BL,Housewares,PCS,5,168.00
SHH-FISH-NET-0.15D-30MM-30MD/6A,30MM (180/5),Fishing & Tackle,PCS,3,36.90
TOO-NIE-ALL-KEY-06MM,Nietz E/long Ball Point Satin Wrch 53252060 6MM,Power Tools,PCS,2,8.90
TOO-PLI-LOC-GT175,Glotool Locking Plier 7,Hand Tools,PCS,4,12.90
TRO-SHO-CNSC5001,Shopping Trolley (LC-303E) (DC-675),Other,SET,8,78.00
WEL-ELE-J38.12-2.5MM,Welding Electrode X 2.5MM (PCK),Welding,PCK,6,15.90
