item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes
SHO-SOR-SRTSS5724-RG,PCS,Sorento 3 Functions ABS Hand Shower,Bathroom,1,189.00,77.4,2,Sorento,SRTSS5724-RG,sorento:sorento-3-functions-abs-hand-shower,1,,,,pending,,pending,,,,
GLO-WEL-GT900/YEL,PAIR,Welding Glove - 900GT/YELLOW,Safety & Workwear,14,15.90,77.3,2,Glotool,900GT/YELLOW,glotool:welding-glove-900gt,3,,,,pending,,pending,,,,
KHI-TOA-TB903,SET,Khind Baking Toaster (white),Home Appliances,1,159.00,77.3,2,Khind,TB903,khind:khind-baking-toaster,1,,,,pending,,pending,,,,
NIP-QSH-EXT-20L-A,DRUM,18L Nippon Q-shield Extra Accent Base,Paint & Sundries,4,0.00,77.3,2,Nippon Paint,,nippon-paint:nippon-q-shield-extra-accent-base,3,,,,pending,,pending,,,,
BOS-86-AA126,UNIT,High Pressure Cleaner 120 BAR,Power Tools,1,649.00,77.2,2,Bosch,8IGHTY6IX,bosch:high-pressure-cleaner-120-bar,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTA60Z1-10W-3000K,PCS,Megaman A60 E27 LED Bulb YTA60Z1 10W/3000K,Lighting,12,8.90,77.2,2,Megaman,A60,megaman:megaman-a60-e27-led-bulb-yta60z1-3000k,1,,,,pending,,pending,,,,
GAS-STO-KHI-GC6010,SET,Khind Gas Cooker,Chemicals & Adhesives,5,123.00,77.2,2,Khind,EPOXY-GC6010,khind:khind-gas-cooker,1,,,,pending,,pending,,,,
SHO-SAN-SWP-HS-504,PCS,Saniware Premier Hand Shower With Holder And Flexible Hose,Bathroom,2,89.00,77.2,2,Saniware,SWP-HS-504,saniware:saniware-premier-hand-shower-with-holder-and-flexible,1,,,,pending,,pending,,,,
TAP-SAN-SWP-B-3213-GM,PCS,Saniware Premier Tall Basin Cold Tap (gun Metal),Bathroom,1,188.00,77.2,2,Saniware,SWP-SS-304-3213-GM,saniware:saniware-premier-tall-basin-cold-tap-gun-metal,1,,,,pending,,pending,,,,
TAP-SAN-SWP-B-3213-RG,PCS,Saniware Premier Tall Basin Cold Tap (rose Gold),Bathroom,1,189.00,77.2,2,Saniware,SWP-SS-304-3213-RG,saniware:saniware-premier-tall-basin-cold-tap-rose,1,,,,pending,,pending,,,,
TAP-SAN-SWS-304-3973,PCS,Saniware Sliver Flexible Hose Kitchen Wall Sink Tap,Kitchen & Sinks,2,82.00,77.2,2,Saniware,SWS-304-3973,saniware:saniware-sliver-flexible-hose-kitchen-wall-sink-tap,1,,,,pending,,pending,,,,
TOW-SAN-SWP-BF-3708,PCS,Saniware Robe Hook,Bathroom,2,88.00,77.2,2,Saniware,SWP-BF-3708,saniware:saniware-robe-hook,1,,,,pending,,pending,,,,
BOS-RB2600,UNIT,Robin Hand Blower,Power Tools,1,579.00,77.1,2,Bosch,RB2600,bosch:robin-hand-blower,1,,,,pending,,pending,,,,
"HOS-FLE-GLO-36""",PCS,Glotool Flexible Tube F1/2 X F12 X 36,Outdoor & Garden,8,11.90,77.1,2,Glotool,F1/2,glotool:glotool-flexible-tube-f1-2-x-f12-x,9,,,,pending,,pending,,,,
JUG-KHI-EK502,SET,Khind Electric Kettle 5.0L,Home Appliances,1,149.00,77.1,2,Khind,EK502,khind:khind-electric-kettle,1,,,,pending,,pending,,,,
KHI-MOS-KIL-IK6206,SET,Khind Mosquito Killer (blue),Home Appliances,3,39.00,77.1,2,Khind,IK6206,khind:khind-mosquito-killer,1,,,,pending,,pending,,,,
NIP-QGL-15L-P,DRUM,15L Nippon Q-glo Pastel Base,Paint & Sundries,4,400.40,77.1,2,Nippon Paint,,nippon-paint:nippon-q-glo-pastel-base,3,,,,pending,,pending,,,,
NIP-QLA-5L-A,CAN,5L Nippon Q-lac Accent Base,Paint & Sundries,10,0.00,77.1,2,Nippon Paint,,nippon-paint:nippon-q-lac-accent-base,2,,,,pending,,pending,,,,
PAI-SPR-SAM-K1K,PCS,Samurai Spray Paint K1K Clear (coating),Paint & Sundries,20,23.40,77.1,2,Samurai,K1K,samurai:samurai-spray-paint-k1k-clear-coating,1,,,,pending,,pending,,,,
SHO-SAN-SWP-SH-801,PCS,Saniware Premier 8 Shower Head,Bathroom,2,88.00,77.1,2,Saniware,SWP-SH-801,saniware:saniware-premier-8-shower-head,1,,,,pending,,pending,,,,
TOO-COM-SET-GT824,SET,Glotool Combination Wrench Set 14 X 8-24MM,Hand Tools,3,84.90,77.1,2,Glotool,8-24MM,glotool:glotool-combination-wrench-set-14-x-8,2,,,,pending,,pending,,,,
NIP-ECO-D,CAN,1L 811-5511 Phthalo Green D,Paint & Sundries,7,0.00,77.0,2,Nippon Paint,ECO100,nippon-paint:811-5511-phthalo-d,1,,,,pending,,pending,,,,
NIP-QSH-EXT-20L-T,DRUM,18L Nippon Q-shield Extra Tint Base,Paint & Sundries,4,0.00,77.0,2,Nippon Paint,,nippon-paint:nippon-q-shield-extra-tint-base,3,,,,pending,,pending,,,,
SHO-SAN-SWP-SA-400B,PCS,Saniware Premier Shower Arm-black SWP-SA-400B,Bathroom,2,84.00,77.0,2,Saniware,SWP-SA-400B,saniware:saniware-premier-shower-arm-swp-sa-400b,1,,,,pending,,pending,,,,
SHO-SAN-SWP-SH-804,PCS,Saniware Premier 9 ABS Rain Shower (black),Bathroom,2,85.00,77.0,2,Saniware,SWP-SH-804,saniware:saniware-premier-9-abs-rain-shower,1,,,,pending,,pending,,,,
"HOS-FLE-GLO-48""",PCS,Glotool Flexible Tube F1/2 X F12 X 48,Outdoor & Garden,7,14.50,76.9,2,Glotool,F1/2,glotool:glotool-flexible-tube-f1-2-x-f12-x,9,,,,pending,,pending,,,,
STA-JIG-SJ60,UNIT,Stanley Jigsaw 600W - SJ60,Power Tools,2,319.00,76.9,2,Stanley,SJ60,stanley:stanley-jigsaw-sj60,1,,,,pending,,pending,,,,
"FIT-BUT-ELB-FEM-SWI-25MMX1/2""",PCS,Buteline 25MMX1/2 PE Elbow Female Swivel,Fishing & Tackle,113,8.50,76.8,2,Buteline,25MMX1/2,buteline:buteline-25mmx1-2-pe-elbow-female-swivel,1,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-304-3936-MB,PCS,Saniware Premier Kitchen Wall Sink Tap-mb,Kitchen & Sinks,1,168.00,76.8,2,Saniware,SWP-SS-304-3936-MB,saniware:saniware-premier-kitchen-wall-sink-tap-mb,1,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-304-3941,PCS,Saniware Premier Kitchen Wall Sink Tap,Kitchen & Sinks,1,165.00,76.8,2,Saniware,SWP-SS-304-3941,saniware:saniware-premier-kitchen-wall-sink-tap,1,,,,pending,,pending,,,,
TOO-COM-SET-GT832,SET,Glotool Combination Wrench Set 14 X 8-32MM,Hand Tools,2,129.00,76.8,2,Glotool,8-32MM,glotool:glotool-combination-wrench-set-14-x-8,2,,,,pending,,pending,,,,
NIP-QGL-15L-T,DRUM,15L Nippon Q-glo Tint Base,Paint & Sundries,4,0.00,76.7,2,Nippon Paint,,nippon-paint:nippon-q-glo-tint-base,3,,,,pending,,pending,,,,
NIP-WTRB-5L-T,CAN,5L Nippon Weatherbond Quartz Tint Base,Paint & Sundries,6,0.00,76.7,2,Nippon Paint,,nippon-paint:nippon-weatherbond-quartz-tint-base,3,,,,pending,,pending,,,,
PAI-SPR-SAM-PR-500,PCS,Samurai Spray Paint Paint Remover,Paint & Sundries,24,17.80,76.7,2,Samurai,PR500,samurai:samurai-spray-paint-paint-remover,1,,,,pending,,pending,,,,
STA-JIG-SJ45,UNIT,Stanley Jigsaw 450W - SJ45,Power Tools,2,299.00,76.7,2,Stanley,SJ45,stanley:stanley-jigsaw-sj45,1,,,,pending,,pending,,,,
TOR-ENE-LED-2AAW,PCK,Eveready Opp LED 2AA W Batt,Lighting,7,12.90,76.7,2,Eveready,2AA,eveready:eveready-opp-led-2aa-w-batt,1,,,,pending,,pending,,,,
"HOS-FLE-GLO-08""",PCS,Glotool Flexible Tube F1/2 X F12 X 8,Outdoor & Garden,10,6.90,76.6,2,Glotool,F1/2,glotool:glotool-flexible-tube-f1-2-x-f12-x,9,,,,pending,,pending,,,,
FAN-TAB-KHI-TF168,SET,Khind- Se Table Fan 16 (winter Grey),Fans & Ventilation,1,119.00,76.5,2,Khind,TF168,khind:khind-se-table-fan-16-winter,1,,,,pending,,pending,,,,
TAP-SAN-SWP-B-3203-G,PCS,Saniware Premier Basin Pillar Cold Tap (gold),Bathroom,1,159.00,76.5,2,Saniware,SWP-SS-304-3203-G,saniware:saniware-premier-basin-pillar-cold-tap,1,,,,pending,,pending,,,,
TOI-HOL-SAN-SWP-BF-7909-G,PCS,Saniware Premier Toilet Paper Holder (gold),Bathroom,1,169.00,76.5,2,Saniware,SWP-BF-7909-G,saniware:saniware-premier-toilet-paper-holder,1,,,,pending,,pending,,,,
TOW-SAN-SWP-BF-7904-G,PCS,Saniware Premier Single Towel BAR (gold),Bathroom,1,168.00,76.5,2,Saniware,SWP-BF-7904-G,saniware:saniware-premier-single-towel-bar,1,,,,pending,,pending,,,,
GRA-SAN-SWFG-SS304-6608,PCS,Saniware Premier Floor Grating (150*150*0.8),Bathroom,4,33.00,76.4,2,Saniware,SWFG-SS304-6608,saniware:saniware-premier-floor-grating-150-150-0-8,1,,,,pending,,pending,,,,
RUB-TRT02-SA100,UNIT,Rubine Pillar Sink Tap,Kitchen & Sinks,1,388.00,76.4,2,Rubine,RT-SA-100/7C,rubine:rubine-pillar-sink-tap,1,,,,pending,,pending,,,,
STA-SHE-SAN-310W-SSS310,UNIT,Stanley 1/2 Sheet Sander 310W,Power Tools,2,469.00,76.4,2,Stanley,SSS310,stanley:stanley-1-2-sheet-sander,1,,,,pending,,pending,,,,
TOW-SAN-SWP-BF-3704,PCS,Saniware Towel Ring (160X78X185MM),Bathroom,2,69.00,76.4,2,Saniware,160X78X185MM,saniware:saniware-towel-ring-160x78x185mm,1,,,,pending,,pending,,,,
BOS-86-BG6,UT,6 Bench Grinder 375W,Power Tools,2,258.00,76.3,2,Bosch,8IGHTY6IX,bosch:6-bench-grinder,1,,,,pending,,pending,,,,
BOS-SMCSP3,UNIT,Sumo 3 Submersible Pump,Pumps & Water,1,429.00,76.2,2,Bosch,SMCSP3,bosch:sumo-3-submersible-pump,1,,,,pending,,pending,,,,
X-BLE-KHI-BL1015M,SET,Khind Blender W/micro Switch (milky Orange),Home Appliances,1,104.00,76.2,2,Khind,BL1015M,khind:khind-blender-w-micro-switch-milky,1,,,,pending,,pending,,,,
BOS-0601-9C6-2L0,UNIT,Gas Batt. Vacuum Cleaner (solo),Chemicals & Adhesives,1,495.00,76.1,2,Bosch,18V-1,bosch:gas-batt-vacuum-cleaner-solo,1,,,,pending,,pending,,,,
KHI-HDR-HD511-BLU,SET,Hair Dryer 1000W (white),Home Appliances,2,52.00,76.1,2,Khind,KHIND-HD1002,khind:hair-dryer,1,,,,pending,,pending,,,,
NIP-9000-GF-5L-P,CAN,5L Nippon 9000 Gf Pastel Base,Paint & Sundries,5,249.70,76.1,2,Nippon Paint,,nippon-paint:nippon-9000-gf-pastel-base,2,,,,pending,,pending,,,,
NIP-MAT-15245-7L,CAN,7L Super Matex 15245 Maxtwhite,Paint & Sundries,13,69.00,76.1,2,Nippon Paint,,nippon-paint:super-matex-15245-maxtwhite,2,,,,pending,,pending,,,,
NIP-QSH-EXT-5L-T,CAN,5L Nippon Q-shield Extra Tint Base,Paint & Sundries,7,0.00,76.1,2,Nippon Paint,,nippon-paint:nippon-q-shield-extra-tint-base,3,,,,pending,,pending,,,,
STA-CIR-SAW-SC16,UNIT,Stanley Circular Saw SC16,Power Tools,1,398.00,76.1,2,Stanley,SC16,stanley:stanley-circular-saw-sc16,1,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-MX-3302,PCS,Saniware Premier Flexible Hose Kitchen Pillar S/tap,Outdoor & Garden,2,238.00,76.1,2,Saniware,SWP-SS-MX-3302,saniware:saniware-premier-flexible-hose-kitchen-pillar-s-tap,1,,,,pending,,pending,,,,
WEL-MAC-STW-250G,UNIT,Nietz Welding Machine Acc,Welding,1,1190.00,76.1,2,Nietz,MMA250G,nietz:nietz-welding-machine-acc,1,,,,pending,,pending,,,,
ADH-TAP-WIR-6.5YD-RED-ROLL,ROLL,Glotool Wire Tape - Red (10PCS/ROLL),Electrical,54,6.90,76.0,2,Glotool,10PCS/ROLL,glotool:glotool-wire-tape-roll,2,,,,pending,,pending,,,,
ELE-D/L-MEG-YTG45Z1-3W,PCS,Megaman 3W LED Bulb,Lighting,12,6.90,76.0,2,Megaman,YTG45Z1,megaman:megaman-led-bulb,1,,,,pending,,pending,,,,
NIP-SAT-GLO-5L-P,CAN,5L Nippon Satin Glo Pastel Base,Paint & Sundries,6,209.30,76.0,2,Nippon Paint,,nippon-paint:nippon-satin-glo-pastel-base,3,,,,pending,,pending,,,,
KHI-COO-MC121,SET,Khind Multi Cooker 1.2L (blue),Home Appliances,1,109.00,75.9,2,Khind,MC121,khind:khind-multi-cooker,1,,,,pending,,pending,,,,
KHI-IRO-EI405-GRY,SET,Khind Electric Iron (grey),Home Appliances,2,52.00,75.9,2,Khind,EI405,khind:khind-electric-iron,1,,,,pending,,pending,,,,
PAI-SPR-SAM-KP1,PCS,Samurai Spray Paint KP1 Putty Primer,Paint & Sundries,10,35.90,75.9,2,Samurai,KP1,samurai:samurai-spray-paint-kp1-putty-primer,1,,,,pending,,pending,,,,
GRA-SAN-SWFG-SS304-6610,PCS,Saniware Floor Grating (150X150MM) SWFG-SS304-6610 SUS304,Bathroom,3,38.00,75.7,2,Saniware,150X150MM,saniware:saniware-floor-grating-150x150mm-swfg-ss304-6610-sus304,1,,,,pending,,pending,,,,
LOC-YALE-Y120-50-KA2,SET,Yale (key Alike) Boron Shackle Padlock Y120B-50-KA2,Lifting & Rigging,1,179.00,75.7,2,Yale,Y120B-50-KA2,yale:yale-key-alike-boron-shackle-padlock-y120b-50,3,,,,pending,,pending,,,,
NIP-WTRB-18L-D,DRUM,18L Nippon Weatherbond Quartz Deep Base,Paint & Sundries,2,0.00,75.7,2,Nippon Paint,,nippon-paint:nippon-weatherbond-quartz-deep-base,3,,,,pending,,pending,,,,
NIP-ECO-E,CAN,1L 811-7214 Phthalo Blue E,Paint & Sundries,6,0.00,75.6,2,Nippon Paint,ECO100,nippon-paint:811-7214-phthalo-e,1,,,,pending,,pending,,,,
NIP-PHG-1L-MBLK,CAN,1L Platone High Gloss 8103 Matt Black,Paint & Sundries,22,39.90,75.6,2,Nippon Paint,,nippon-paint:platone-high-gloss-8103-matt,2,,,,pending,,pending,,,,
NIP-QGL-15L-D,DRUM,15L Nippon Q-glo Deep Base,Paint & Sundries,3,0.00,75.6,2,Nippon Paint,,nippon-paint:nippon-q-glo-deep-base,3,,,,pending,,pending,,,,
SHO-SAN-SWP-HS-514,PCS,Saniware Premier Sq Hand Shower W Holder & Flex. Hose,Bathroom,1,119.00,75.5,2,Saniware,SWP-HS-514,saniware:saniware-premier-sq-hand-shower-w-holder-flex,1,,,,pending,,pending,,,,
STA-COR-FAN-SCF001,UNIT,Stanley Cordless Fan,Power Tools,2,225.00,75.5,2,Stanley,SCF001,stanley:stanley-cordless-fan,1,,,,pending,,pending,,,,
SWI-T/SOC-70/076-5M1G,PCS,Taicon 1G 70/076 Nut Box,Fasteners & Fixings,9,41.90,75.5,2,Taicon,EXTENSION-5M,taicon:taicon-70-076-nut-box,4,,,,pending,,pending,,,,
FAN-CEI-DEKA-CF5DCL56MB12,UNIT,Deka Ceiling Fan F5 Dcl~pro Matt Blk 56,Fans & Ventilation,8,239.00,75.4,2,Deka,,deka:deka-ceiling-fan-f5-dcl-pro-matt-blk,1,,,,pending,,pending,,,,
FAN-PSN-F-M14C5VBPH,PCS,Panasonic Bayu 4 Black,Fans & Ventilation,4,459.00,75.4,2,Panasonic,,panasonic:panasonic-bayu-4,1,,,,pending,,pending,,,,
GRA-SAN-SWFG-SS304-6605-RG,PCS,Saniware Floor Grating (150X150MM)-ROSE Gold SWFG-SS304-6605-RG SUS304,Bathroom,1,116.00,75.4,2,Saniware,150X150MM,saniware:saniware-floor-grating-150x150mm-rose-swfg-ss304-6605,1,,,,pending,,pending,,,,
BOS-0601-9F8-1L0,SET,Gsr Batt. Screwdriver 180-LI,Hand Tools,2,695.00,75.3,2,Bosch,180-LI,bosch:gsr-batt-screwdriver-180-li,1,,,,pending,,pending,,,,
BOS-SMCV-45,UNIT,Sumo Concrete Vibrator 6M,Power Tools,1,355.00,75.3,2,Bosch,SMCV-45,bosch:sumo-concrete-vibrator,1,,,,pending,,pending,,,,
NIP-MAT-ULTRA-5L,DRUM,5L Nippon Matex Gold Ultra White,Paint & Sundries,12,79.00,75.3,2,Nippon Paint,,nippon-paint:nippon-matex-ultra,2,,,,pending,,pending,,,,
HOL-TUB-T8-G13,PCK,Taicon T8 G13 LED Single Tube Holder Only (2PCS/PCK),Lighting,46,1.90,75.2,2,Taicon,G13,taicon:taicon-t8-g13-led-single-tube-holder-only,1,,,,pending,,pending,,,,
KHI-TOA-ST612,SET,Khind Sandwich Toaster (white),Home Appliances,1,79.00,75.2,2,Khind,ST612,khind:khind-sandwich-toaster,1,,,,pending,,pending,,,,
"NIE-SOC-IMP-1""-33MM",PCS,Nietz 1 IN Dr Impact Socket (6PT) 50170033 33MM,Power Tools,4,59.90,75.2,2,Nietz,6PT,nietz:nietz-dr-impact-socket-6pt-50170033,1,,,,pending,,pending,,,,
NIP-QGL-5L-T,CAN,5L Nippon Q-glo Tint Base,Paint & Sundries,6,0.00,75.2,2,Nippon Paint,,nippon-paint:nippon-q-glo-tint-base,3,,,,pending,,pending,,,,
GLO-COT-700-ZS70,PAIR,Cotton Glove ZS70,Safety & Workwear,73,1.20,75.1,2,Glotool,ZS70,glotool:cotton-glove-zs70,1,,,,pending,,pending,,,,
STA-ROT-DRI-STDR5510,UNIT,Stanley Rotary Drill 550W,Power Tools,2,239.00,75.1,2,Stanley,STDR5510,stanley:stanley-rotary-drill,1,,,,pending,,pending,,,,
NIP-ECO-F,CAN,1L 811-1046 Red Oxide F,Paint & Sundries,4,0.00,75.0,2,Nippon Paint,ECO100,nippon-paint:811-1046-oxide-f,1,,,,pending,,pending,,,,
NIP-PHG-1L-T,CAN,1L Platone High Gloss Tint Base,Paint & Sundries,22,38.10,75.0,2,Nippon Paint,,nippon-paint:platone-high-gloss-tint-base,2,,,,pending,,pending,,,,
"FAN-STAND-TAICON-20""",SET,Taicon Industry Stand Fan 20 Aluminium,Fans & Ventilation,1,239.00,74.9,2,Taicon,5BLADE,taicon:taicon-industry-stand-fan-20-aluminium,1,,,,pending,,pending,,,,
NIP-MAT-9102-7L,CAN,7L Super Matex Bs 9102 White,Paint & Sundries,12,69.00,74.9,2,Nippon Paint,,nippon-paint:super-matex-bs-9102,2,,,,pending,,pending,,,,
NIP-QSH-EXT-5L-D,CAN,5L Nippon Q-shield Extra Deep Base,Paint & Sundries,5,0.00,74.9,2,Nippon Paint,,nippon-paint:nippon-q-shield-extra-deep-base,3,,,,pending,,pending,,,,
SWI-T/SOC-40/016-4G,PCS,Taicon 4G 40/016 Nut Box,Fasteners & Fixings,7,46.50,74.9,2,Taicon,EXTENSION-5M,taicon:taicon-40-016-nut-box,3,,,,pending,,pending,,,,
"FIT-BUT-STR-HOS-20MMX1/2""",PCS,Buteline 20MMX1/2 PE Straight Hose Plate,Outdoor & Garden,37,5.50,74.8,2,Buteline,20MMX1/2,buteline:buteline-20mmx1-2-pe-straight-hose-plate,1,,,,pending,,pending,,,,
"HOS-FLE-GLO-20""",PCS,Glotool Flexible Tube F1/2 X F12 X 20,Outdoor & Garden,5,8.90,74.8,2,Glotool,F1/2,glotool:glotool-flexible-tube-f1-2-x-f12-x,9,,,,pending,,pending,,,,
NIP-QLA-5L-D,CAN,5L Nippon Q-lac Deep Base,Paint & Sundries,5,0.00,74.8,2,Nippon Paint,,nippon-paint:nippon-q-lac-deep-base,2,,,,pending,,pending,,,,
SPR-BID-SWSB-ABS-362-GM,PCS,Saniware ABS Spray Bidet Set Holder &1.2MM Flex. Hose (gun Metal),Bathroom,1,98.00,74.8,2,Saniware,SWSB-ABS-362-GM,saniware:saniware-abs-spray-bidet-set-holder-flex-hose,1,,,,pending,,pending,,,,
STA-ROS-SAN-SS30,UNIT,Stanley SS30 300W Ros Sander,Power Tools,1,358.00,74.8,2,Stanley,SS30,stanley:stanley-ss30-ros-sander,1,,,,pending,,pending,,,,
VAC-PSN-MC-CG371AV47,PCS,Panasonic Bagged Vacuum Cleaner 1600W (blue),Chemicals & Adhesives,1,308.00,74.8,2,Panasonic,MC-CG371,panasonic:panasonic-bagged-vacuum-cleaner,1,,,,pending,,pending,,,,
NIP-QSH-EXT-5L-A,CAN,5L Nippon Q-shield Extra Accent Base,Paint & Sundries,6,0.00,74.7,2,Nippon Paint,,nippon-paint:nippon-q-shield-extra-accent-base,3,,,,pending,,pending,,,,
NIP-SAT-GLO-5L-T,CAN,5L Nippon Satin Glo Tint Base,Paint & Sundries,4,0.00,74.7,2,Nippon Paint,,nippon-paint:nippon-satin-glo-tint-base,2,,,,pending,,pending,,,,
X-BLE-KHI-BL6809G,SET,Juice Extractor (mint),Power Tools,2,145.00,74.7,2,Khind,KHIND-JE300,khind:juice-extractor-mint,1,,,,pending,,pending,,,,
BOS-0601-9F6-0L0,UNIT,Gsr Batt. Screwdriver 12V-15FC,Hand Tools,1,968.00,74.6,2,Bosch,12V-15FC,bosch:gsr-batt-screwdriver-15fc,1,,,,pending,,pending,,,,
IND-SCO-SMR-S501TY,PCS,Samurai King Steel Shovel S501TY,Building Materials,5,16.90,74.6,2,Samurai,S501TY,samurai:samurai-king-steel-shovel-s501ty,1,,,,pending,,pending,,,,
NIP-PHG-1L-MWHI,CAN,1L Platone High Gloss 8102 Matt White,Paint & Sundries,18,39.90,74.6,2,Nippon Paint,,nippon-paint:platone-high-gloss-8102-matt,2,,,,pending,,pending,,,,
SWI-T/SOC-70/076-5M4G,PCS,Taicon 4G 70/076 Nut Box,Fasteners & Fixings,4,69.50,74.6,2,Taicon,EXTENSION-5M,taicon:taicon-70-076-nut-box,4,,,,pending,,pending,,,,
GRA-SAN-SWFG-SS304-6602-RG,PCS,Saniware Floor Grating (150X150MM)-ROSE Gold SWFG-SS304-6602-RG SUS304,Bathroom,1,89.00,74.5,2,Saniware,150X150MM,saniware:saniware-floor-grating-150x150mm-rose-swfg-ss304-6602,1,,,,pending,,pending,,,,
NIP-PHG-1L-D,CAN,1L Platone High Gloss Deep Base,Paint & Sundries,21,0.00,74.5,2,Nippon Paint,,nippon-paint:platone-high-gloss-deep-base,2,,,,pending,,pending,,,,
SPR-BID-SWSB-ABS-262,PCS,Saniware ABS Spray Bidet Only,Bathroom,4,19.00,74.5,2,Saniware,SWSB-ABS-262,saniware:saniware-abs-spray-bidet-only,1,,,,pending,,pending,,,,
BOS-2608-643-035,PCS,Circular Sawblade 14 X 100T Wood,Power Tools,1,299.00,74.4,2,Bosch,100T,bosch:circular-sawblade-14-x-100t-wood,1,,,,pending,,pending,,,,
GRA-SAN-SWFG-SS304-6604,PCS,Saniware Floor Grating Washing Machine Outlet,Bathroom,2,39.00,74.4,2,Saniware,SWFG-SS304-6604,saniware:saniware-floor-grating-washing-machine-outlet,1,,,,pending,,pending,,,,
GRA-SAN-SWFG-SS304-6606,PCS,Saniware Floor Grating (150X150),Bathroom,2,40.00,74.4,2,Saniware,150X150,saniware:saniware-floor-grating-150x150,1,,,,pending,,pending,,,,
"NIE-SOC-IMP-1""-32MM",PCS,Nietz 1 IN Dr Impact Socket (6PT) 50170032 32MM,Power Tools,4,59.80,74.4,2,Nietz,6PT,nietz:nietz-dr-impact-socket-6pt-50170032,1,,,,pending,,pending,,,,
NIP-ECO-HT,CAN,1L 811-0746 Red Ht,Paint & Sundries,1,0.00,74.4,2,Nippon Paint,ECO100,nippon-paint:811-0746-ht,1,,,,pending,,pending,,,,
NIP-SAT-GLO-5L-D,CAN,5L Nippon Satin Glo Deep Base,Paint & Sundries,4,200.70,74.4,2,Nippon Paint,,nippon-paint:nippon-satin-glo-deep-base,3,,,,pending,,pending,,,,
NIP-SEA-5200-05L,CAN,5L Nippon Vinilex 5200 Wall Sealer,Paint & Sundries,7,119.00,74.4,2,Nippon Paint,,nippon-paint:nippon-vinilex-5200-wall-sealer,2,,,,pending,,pending,,,,
FAN-CEI-PSN-F-M15A0VBWH,PCS,Panasonic 60 Basic C Fan,Fans & Ventilation,6,199.00,74.3,2,Panasonic,,panasonic:panasonic-60-basic-c-fan,1,,,,pending,,pending,,,,
NIP-VIN-EAS-5L-T,CAN,5L Nippon Vinilex Easywash Tint Base,Paint & Sundries,4,191.40,74.3,2,Nippon Paint,,nippon-paint:nippon-vinilex-easywash-tint-base,4,,,,pending,,pending,,,,
PAI-SPR-SAM-81,PCS,Samurai Spray Paint Metalic Black,Paint & Sundries,29,23.50,74.3,2,Samurai,,samurai:samurai-spray-paint-metalic,2,,,,pending,,pending,,,,
PRE-STO-KHI-SPC6,SET,Khind Pressure Cooker 6L - SPC6,Other,2,399.00,74.3,2,Khind,SPC6,khind:khind-pressure-cooker-spc6,1,,,,pending,,pending,,,,
STA-DRI-BG6109B,PCS,BG6109B Drill Stand,Power Tools,2,145.00,74.3,2,Stanley,BG6109B,stanley:bg6109b-drill-stand,1,,,,pending,,pending,,,,
BOS-2608-643-027,PCS,Circular Sawblade 12 X 100T Wood,Power Tools,1,282.00,74.2,2,Bosch,100T,bosch:circular-sawblade-12-x-100t-wood,1,,,,pending,,pending,,,,
BOS-GLA-3008,UNIT,Dimming Glasses,Power Tools,3,64.50,74.2,2,Bosch,GS-3008,bosch:dimming-glasses,1,,,,pending,,pending,,,,
"FIT-BUT-STR-FEM-SWI-25MMX1/2""",PCS,Buteline 25MMX1/2 PE Straight Female Swivel,Fishing & Tackle,57,8.20,74.2,2,Buteline,25MMX1/2,buteline:buteline-25mmx1-2-pe-straight-female-swivel,1,,,,pending,,pending,,,,
GRA-SAN-SWFG-SS304-6603-G,PCS,Saniware Floor Grating (150X150MM)-GOLD SWFG-SS304-6603G SUS304,Bathroom,1,85.00,74.2,2,Saniware,150X150MM,saniware:saniware-floor-grating-150x150mm-swfg-ss304-sus304,1,,,,pending,,pending,,,,
NIE-SOC-IMP-DEE-1/2-18MM,PCS,Nietz Deep Impact Socket (6PT) 50142018 18MM,Power Tools,8,26.80,74.2,2,Nietz,6PT,nietz:nietz-deep-impact-socket-6pt-50142018,1,,,,pending,,pending,,,,
STA-ROT-BCRT8K35,UNIT,Black+decker Rotary Tool,Power Tools,1,288.00,74.2,2,Stanley,BCRT8K35-B1,stanley:decker-rotary-tool,1,,,,pending,,pending,,,,
TOI-TIS-SOR-SRT313,PCS,Sorento S/s Paper Holder SRT313,Bathroom,1,69.00,74.2,2,Sorento,SRT313,sorento:sorento-s-s-paper-holder-srt313,1,,,,pending,,pending,,,,
ADH-TAP-WIR-6.5YD-BLK-ROLL,ROLL,Glotool Wire Tape - Black (10PCS/ROLL),Electrical,32,6.90,74.1,2,Glotool,10PCS/ROLL,glotool:glotool-wire-tape-roll,2,,,,pending,,pending,,,,
NIP-UND-9000-5L,CAN,5L Nippon 9000 Undercoat White,Paint & Sundries,4,175.00,74.1,2,Nippon Paint,,nippon-paint:nippon-9000-undercoat,2,,,,pending,,pending,,,,
