source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model
2141,WEL-ELE-KOB-RB26-2.6MM,PCK,Kobelco Welding Electrode RB26 X 2.6MM,Welding,1,61.50,3,,RB26,search,,,,,,,yes
4726,SHH-REEL-HA2000,PCS,HA2000 Reel (14),Fishing & Tackle,1,61.00,3,,HA2000,search,,,,,,,yes
5945,TAP-CAB-CB5106A,UNIT,Cabana Bib Tap CB5106A,Plumbing,1,60.00,3,,CB5106A,search,,,,,,,yes
3469,BOS-2608-690-125(1),PCS,Sds Max Flat Chisel,Power Tool Accessories,1,59.90,3,Bosch,,search,,,,,,,yes
4806,SHH-ROD-HSS662,PCS,Hytac Harmost Rod (6'6''),Fishing & Tackle,1,59.80,3,,HMS662,search,,,,,,,yes
4915,TOO-VIC-FLA-FV01,PCS,FV01 Power Action Flat Vice,Hand Tools,1,59.50,3,,FV01,search,,,,,,,yes
6148,M-TP-SC-AG002,NOS,Stop Cock AG002,Plumbing,1,59.50,3,,AG002,search,,,,,,,yes
3835,"FAS-SCR-P/H-3/4"" X 8#-BOX",BOX,Sr P/h Self Drilling Screw 3/4 X 8 (1000PCS/BOX),Fasteners & Fixings,1,59.00,3,,1000PCS/BOX,search,,,,,,,yes
2165,WEL-ELE-KOB-RB26-4.0MM,PCK,Kobelco Welding Electrode RB26 X 4.0MM,Welding,1,58.50,3,,RB26,search,,,,,,,yes
4738,CYL-LOC-EPO-CL051-AC,SET,Epo Cylindrical Lever Lock (CL051 Ac),Locks & Security,1,58.50,3,,CL051,search,,,,,,,yes
4838,SHH-ROD-TKKT26632S,PCS,"Torikumu Kotai Ii Medium (6'6"")ROD",Fishing & Tackle,1,58.50,3,,TK-KT2-663-2S,search,,,,,,,yes
2164,WEL-ELE-KOB-RB26-3.2MM,PCK,Kobelco Welding Electrode RB26 X 3.2MM,Welding,1,57.90,3,,RB26,search,,,,,,,yes
4805,SHH-REEL-YY3000,PCS,Maitelei Fishing Reel (13BB) YY3000,Fishing & Tackle,1,57.90,3,,13BB,search,,,,,,,yes
5743,FAS-SCR-TD650HW-WOOD,BOX,12X2 Self Drilling Screw (250PCS/BOX),Fasteners & Fixings,1,56.90,3,,12X2,search,,,,,,,yes
3867,GRA-CUT-A6046,PCS,"Nylon Line 37.5M, Black + Decker",Outdoor & Garden,1,56.00,3,,A6046,search,,,,,,,yes
2700,ELE-CEI-LIG-9392-300-3CLR,PCS,Ceiling Light 9392-300 3CLR,Lighting,1,55.00,3,,3CLR,search,,,,,,,yes
3063,TAP-CAB-CB65SS,PCS,Cab S/s 304 Basin Cold Tap,Bathroom,1,55.00,3,,CB65SS,search,,,,,,,yes
4836,SHH-REEL-MH4000A,PCS,Sealand Machine Gun Fishing Reel (3SS-B) MG4000A,Fishing & Tackle,1,55.00,3,,3SS-B,search,,,,,,,yes
4724,SCA-CAM-3100097,PCS,Camry- Electronic Personal Scale /180KG,Housewares,1,54.90,3,,EB5645/S562,search,,,,,,,yes
4790,DOR-DEA-BOL-SGD-D262SS,PCS,SS St. Guchi Double Cyl. Deadbolt Lock,Locks & Security,1,54.90,3,,SGDB-D262,search,,,,,,,yes
4910,SHH-ROD-TKKT6032S,PCS,"Torikumu Kotai Medium Tk-kt (6'0"") Rod",Fishing & Tackle,1,54.90,3,,603-2S,search,,,,,,,yes
4837,SHH-REEL-YY2000,PCS,Maitelei Fishing Reel (13BB) YY2000,Fishing & Tackle,1,54.50,3,,13BB,search,,,,,,,yes
5918,TAP-SKC-M14X1.75,SET,Skc Hand Tap M14 X 1.75,Plumbing,1,54.20,3,,M14,search,,,,,,,yes
3940,X-HOO-CAB-CB8006-5,UNIT,Cabana 5 Robe Hook (satin),Power Tools,1,53.00,3,,CB8006-5,search,,,,,,,yes
4891,DOR-DEA-BOL-SGD-D292AC,SET,AC St. Guchi Double Cyl. Deadbolt Lock,Locks & Security,1,52.90,3,,SGDB-D292,search,,,,,,,yes
4909,SHH-REEL-YY1000,PCS,Maitelei Fishing Reel (13BB) YY1000,Fishing & Tackle,1,52.90,3,,13BB,search,,,,,,,yes
4942,SAF-SHO-SOB-10#,PAIR,Sobar P800 Safety Shoes 10,Safety & Workwear,1,52.90,3,,P800,search,,,,,,,yes
5919,TAP-SKC-M16X1.50,SET,Skc Hand Tap M16 X 1.50,Plumbing,1,52.80,3,,M16,search,,,,,,,yes
5920,TAP-SKC-M16X2.00,SET,Skc Hand Tap M16 X 2.00,Plumbing,1,52.80,3,,M16,search,,,,,,,yes
3817,HAN-BLI-STE-400MMX32MM,SET,Bliton Steel Pull Handle 400MMX32MM,Doors & Hardware,1,51.90,3,,400MMX32MM,search,,,,,,,yes
5991,ELE-FATO-UKF-363,EA,Fato W/p Isolator Bd UKF-363,Electrical,1,51.90,3,,UKF-363,search,,,,,,,yes
6147,LEO-SUS304-MB-LSSB201,PCS,Leon Sus 304 Bibtap,Plumbing,1,51.90,3,,MB-LSSB201,search,,,,,,,yes
2842,HHD-TOI-COV-FTS-002021-1TKWHI,PCS,DL5 Eco L/duty Toilet Seat 202 + Child Seat,Bathroom,1,49.90,3,,DL5,search,,,,,,,yes
3891,"FAS-SCR-P/H-5/8"" X 8#-BOX",BOX,Sr P/h Self Drilling Screw 5/8 X 8 (1000PCS/BOX),Fasteners & Fixings,1,49.90,3,,1000PCS/BOX,search,,,,,,,yes
4831,SCA-CAM-3100075,PCS,Electronic Kitchen Scale,Housewares,1,49.90,3,,KD/KE-F/5KG[BLACK,search,,,,,,,yes
3160,LOC-SGD-PL100-40MM,PCS,Armor Solid Brass Cp Anti-cut Padlock APL1000-40MM,Locks & Security,1,49.50,3,,APL1000-40MM,search,,,,,,,yes
4874,SCA-CAM-EK8850,PCS,Camry-slim Digital Kitc. Scale (S/S)/10KG/22LB,Housewares,1,49.50,3,,10KG/22LB,search,,,,,,,yes
4986,SHH-ROD-2511500,PCS,Santec 2511-500 Puyu Solid Pole (5MTR),Fishing & Tackle,1,49.50,3,,5MTR,search,,,,,,,yes
4745,NP-BAR-BS405-1L,TIN,1L Bintang Automotive Refinish Tangerine (standard),Automotive,1,49.00,3,,BS405,search,,,,,,,yes
4789,CUT-DIS-B07-F2GP-180,PCS,"7""-180CSA, General Purpose / F2GP",Abrasives & Cutting,1,48.80,3,,180CSA,search,,,,,,,yes
4888,BURR-CAR-T.C.T-FX1225,PCS,T. C. T Carbide,Other,1,48.60,3,,BURR-FX1225,search,,,,,,,yes
3800,TOO-GUN-GLU-STA-996069GR10B,PCS,Mini Hot Melt Glue Gun- Round Pin,Chemicals & Adhesives,1,47.90,3,,100-240V/15W,search,,,,,,,yes
5360,DOR-DEA-BOL-LEO-301SS,PCS,Leon Deadbolt,Locks & Security,1,46.90,3,,LOCK-L301SS,search,,,,,,,yes
4965,SHH-ROD-TKKT25632S,PCS,"Torikumu Kotai Ii Medium (5'6"")ROD",Fishing & Tackle,1,46.50,3,,TK-KT2-563-2S,search,,,,,,,yes
4908,SHH-REEL-GM4000,PCS,Haojia Fishing Reel 12BB GM4000,Fishing & Tackle,1,45.90,3,,12BB,search,,,,,,,yes
4984,SCA-CAM-ELE-EL10-31P,PCS,Camry Luggage Scale,Housewares,1,45.90,3,,EL10-31P,search,,,,,,,yes
4987,SHH-ROD-TKKT25032S,PCS,"Torikumu Kotai Ii Medium (5'0"")ROD",Fishing & Tackle,1,45.80,3,,TK-KT2-503-2S,search,,,,,,,yes
6033,TAP-SKC-M10X1.75,SET,Skc Hand Tap M10 X 1.75,Plumbing,1,45.70,3,,M10,search,,,,,,,yes
6034,TAP-SKC-M14X2.00,SET,Skc Hand Tap M14 X 2.00,Plumbing,1,45.70,3,,M14,search,,,,,,,yes
6089,TAP-SKC-M14X1.50,SET,Skc Hand Tap M14 X 1.50,Plumbing,1,45.70,3,,M14,search,,,,,,,yes
2840,GAS-STO-KD-120B,PCS,Dekka Gas Stove KD-120B,Kitchen & Sinks,1,45.00,3,,KD-120B,search,,,,,,,yes
3215,TOO-WRE-ADJW300,PCS,Adjustable Wrench 300MM,Hand Tools,1,44.90,3,,WNS300B,search,,,,,,,yes
2871,X-ELE-LED-SOL-GAR-7W,SET,Solar Garden Lamp,Lighting,1,44.50,3,,7W-3000K,search,,,,,,,yes
5161,DOR-DEA-BOL-SGD-D264SS,PCS,SS St. Guchi One Sided Thumbturn Deadbolt Lock,Locks & Security,1,42.90,3,,SGDB-D264,search,,,,,,,yes
6190,"DOR-FLU-SGD-35612""",PCS,12 SS St. Guchi Flush Bolt SGDB-35612,Fasteners & Fixings,1,42.30,3,,SGDB-35612,search,,,,,,,yes
3991,X-FOL-TYP-PRU-SAW-BS-553242,PCS,Bosi (BS-553242) Folding Type Pruning Saw 7,Power Tools,1,41.90,3,,BS-553242,search,,,,,,,yes
5062,"AIR-CHU-MAD-10""",PCS,Mada Tire Air,Automotive,1,41.80,3,,CHUCK-HP6,search,,,,,,,yes
6111,SWI-SOC-EVB-318WSS-IP66,PCS,E'bright IP66 13A Weatherproof Socket,Electrical,1,41.50,3,,IP66,search,,,,,,,yes
6332,TAP-SKC-M10X1.50,SET,Skc Hand Tap M10 X 1.50,Plumbing,1,40.90,3,,M10,search,,,,,,,yes
3993,BNW-B&N-RBN-225-BOX,BOX,Sr G. I Boit & Nut 1/4 X 2 1/2 (box),Fasteners & Fixings,1,39.90,3,,RBN-225,search,,,,,,,yes
5159,BURR-CAR-T.C.T-FX1020,PCS,Blimax Carbide BURR-FX1020,Other,1,39.90,3,,BURR-FX1020,search,,,,,,,yes
6069,ELE-FATO-UKF-320,EA,Fato W/p Isolator Bd UKF-320,Electrical,1,39.90,3,,UKF-320,search,,,,,,,yes
5082,SHH-REEL-CH2000,PCS,Beilishi Fishing Reel (13BB),Fishing & Tackle,1,39.50,3,,13BB,search,,,,,,,yes
5107,SHH-REEL-MH3000,PCS,Sealand Machine Gun Fishing Reel W/line (3SS-B),Fishing & Tackle,1,39.50,3,,3SS-B,search,,,,,,,yes
6113,TAP-SKC-M12X1.75,SET,Skc Hand Tap M12 X 1.75,Plumbing,1,39.50,3,,M12,search,,,,,,,yes
5157,X-FLO-MOC-AHCA150105,PCS,Glass Mosaic 30 X 30CM AHCA150105,Building Materials,1,39.00,3,,AHCA150105,search,,,,,,,yes
6382,TOI-TRAP-AC15S,NOS,S-trap AC15S,Plumbing,1,39.00,3,,AC15S,search,,,,,,,yes
5102,LOC-CYL-ARMOR-ACL-VCL3000,SET,Sn/et Armor Cyl. Lock,Locks & Security,1,38.50,3,,ACL-VCL3000/60MM,search,,,,,,,yes
6112,TAP-SKC-M12X1.50,SET,Skc Hand Tap M12 X 1.50,Plumbing,1,38.50,3,,M12,search,,,,,,,yes
2821,NUM-PUNC-50730040,SET,Nietz 0-9 Number Punches 4MM 50730040,Signage & Numbering,1,37.80,3,Nietz,,search,,,,,,,yes
7454,MOT-DC244,UNIT(S),DC244 Motor Siren,Electrical,1,37.74,3,,DC244,search,,,,,,,yes
3963,"TOO-CUT-BOL-GT12""",PCS,Glotool Bolt Clipper 12,Fasteners & Fixings,1,37.50,3,Glotool,,search,,,,,,,yes
3981,KGR-KIM-1L-9214,TIN,1 Litre KIMTONE-9214,Paint & Sundries,1,37.50,3,,KIMTONE-9214,search,,,,,,,yes
5213,SHH-ROD-TKEB3812S,PCS,"Torikumu Ebi Light (3'8"") Prawn Rod",Fishing & Tackle,1,36.50,3,,TK-EB-381-2S,search,,,,,,,yes
3910,CUT-GRA-SHE-JM817,PCS,Jayamata Grass Shears Red/black Handle,Doors & Hardware,1,36.00,3,,JM-817,search,,,,,,,yes
6157,TAP-SKC-M08X1.50,SET,Skc Hand Tap M08 X 1.50,Plumbing,1,35.70,3,,M08,search,,,,,,,yes
4271,SWI-T/SOC-9822-5M2G,SET,2GL T/skt W/surge (sr) 9822/5M,Electrical,1,35.50,3,,2GL,search,,,,,,,yes
5219,"AIR-TG-9-GAU-12""",PCS,TG-9 Worker Tire Pressure Gauge 12,Automotive,1,35.50,3,,TG-9,search,,,,,,,yes
3079,TAP-SIN-STN116BK,PCS,Sksk S/steel Sink Out Kitchen Tap-black,Kitchen & Sinks,1,34.90,3,,STN116BK,search,,,,,,,yes
4169,HOS-GAR-MK-HS-1804-13M,ROLL,Mark-x PVC Gre/blk Garden Hose,Outdoor & Garden,1,34.90,3,,15MMX2.5MMX13M,search,,,,,,,yes
3437,SHH-FISH-NET-0.15D-40MM-30MD/6A,PCS,40MM (180/5),Fishing & Tackle,1,34.50,3,,0.15D,search,,,,,,,yes
3438,SHH-FISH-NET-0.15D-70MM-30MD/6A,PCS,70MM (180/5),Fishing & Tackle,1,34.50,3,,0.15D,search,,,,,,,yes
5403,LOC-APL-99-50MM,PCS,Armor Anti-cut Padlock APL-99-50MM,Locks & Security,1,33.90,3,,APL-99-50MM,search,,,,,,,yes
3220,BOX-ICE-5LTR-RED/BLUE/GRE,PCS,5LTR Cooler Box,Housewares,1,33.00,3,,5LTR,search,,,,,,,yes
3983,SPR-REM-BSA88,BTL,Bossman Multipurpose Spray Adhesive 600ML,Chemicals & Adhesives,1,32.90,3,,BSA-88,search,,,,,,,yes
6457,SIN-BAS-VIP-NO.51,PCS,No. 51 Vip Washbasin Waste (pop-up) W/o Overflow,Plumbing,1,32.90,3,,NO.51,search,,,,,,,yes
5043,MET-LED-ENE-PLMA22,PCS,Enr New Penlight 2AAA 50L,Other,1,32.50,3,,2AAA,search,,,,,,,yes
5536,X-DOR-LOC-CYL-6871SS,SET,Plus A-class Cylindrical Lock,Locks & Security,1,32.50,3,,6871SS,search,,,,,,,yes
5156,X-FLO-MOC-8TW728,PCS,Glass Mosaic - Blue,Building Materials,1,32.00,3,,8TW728,search,,,,,,,yes
4013,"TOO-CUT-BOL-GT14""",PCS,Glotool Bolt Clipper 14,Fasteners & Fixings,1,31.90,3,Glotool,,search,,,,,,,yes
4048,X-FLO-MOC-66160,PCS,24 X 24 Pure Black Tiles,Power Tools,1,31.90,3,,LA66160,search,,,,,,,yes
4050,X-FLO-MOC-P6QP452,PCS,P6QP452 60X60CM,Power Tools,1,31.90,3,,P6QP452,search,,,,,,,yes
6130,TAP-SKC-M10X1.25,SET,Skc Hand Tap M10 X 1.25,Plumbing,1,31.90,3,,M10,search,,,,,,,yes
3098,GAS-TOR-ASUMA-AS605,SET,Asuma Multi Purpose Flamme Tor,Home Appliances,1,30.90,3,,AS605,search,,,,,,,yes
5377,SHH-REEL-FS3000,PCS,Sealand Fighter Reel W/line,Fishing & Tackle,1,30.90,3,,FS3000,search,,,,,,,yes
5248,X-FLO-MOC-RALM123,PCS,Glass Mosaic 30 X 30CM RALM123,Building Materials,1,30.20,3,,RALM123,search,,,,,,,yes
5249,X-FLO-MOC-RCM134,PCS,Glass Mosaic 30 X 30CM RCM134,Building Materials,1,30.20,3,,RCM134,search,,,,,,,yes
5250,X-FLO-MOC-RCM139,PCS,Glass Mosaic 30 X 30CM RCM139,Building Materials,1,30.20,3,,RCM139,search,,,,,,,yes
2538,WEL-ELE-J38.12-3.2MM,PCK,Welding Electrode X 3.2MM (BOX),Welding,1,29.80,3,,J38.12,search,,,,,,,yes
5163,ENR-2IN1-LIGHT-2AA,PCK,Enr 2-IN-1_LIGHT (1X6),Other,1,29.80,3,,2-IN-1_LIGHT,search,,,,,,,yes
4241,TOO-HAN-RAT-12MM,PCS,Ratchet Handle 1/2 (heavy Duty),Doors & Hardware,1,29.50,3,,SK203,search,,,,,,,yes
5528,SHH-FISH-NET-0.15D-20MM-50MD/5A,PCS,"20MM (3/4"") 50MD (3') /5A",Fishing & Tackle,1,29.50,3,,50MD,search,,,,,,,yes
6618,BIB-TAP-LUX-LT8523,PCS,Luxtec Wall Bibtap LT-8523,Plumbing,1,27.90,3,,LT-8523,search,,,,,,,yes
4099,TOO-NIE-SET-SCR-EXT-6#,SET,Nietz 6 Screw Extractor Set 12/240 50149806,Fasteners & Fixings,1,26.90,3,Nietz,,search,,,,,,,yes
5525,RAI-COA-SUP-XXXL,PCS,Supersonic PVC Rain Coat : 3XL,Curtains & Blinds,1,26.90,3,,3XL,search,,,,,,,yes
6623,COC-BIB-LUX-LT8513,PCS,Luxtec Wall Bibtap LT-8513,Plumbing,1,26.50,3,,LT-8513,search,,,,,,,yes
6686,NAI-AIR-LEO-T32,BOX,Leo Air Nail - T32,Fasteners & Fixings,1,25.90,3,,T32,search,,,,,,,yes
3243,GRA-CAB-CB6644,UNIT,Cabana S/steel Floor Grating 4,Bathroom,1,25.00,3,,CB6644,search,,,,,,,yes
3251,SHO-HEA-LUX-LT8367,PCS,Luxtec Cp Shower Head Holder,Bathroom,1,24.90,3,,LT-8367,search,,,,,,,yes
6677,CHI-15105-75,PCS,Sds Max Shank Spade Chisel 18X280X75MM,Power Tool Accessories,1,24.90,3,,18X280X75MM,search,,,,,,,yes
2787,TOO-PLI-PUMW5010,PCS,Water Pump Pliers 250MM,Pumps & Water,1,23.90,3,,WNS5010B,search,,,,,,,yes
3067,BOS-SM2040,BTL,Sumo 4T Motor Oil (1.0 Liter),Automotive,1,23.90,3,Bosch,,search,,,,,,,yes
6698,DOR-DEA-BOL-SGD-793AC,PCS,AC St. Guchi Deadbolt Latch Brass Bolt,Fasteners & Fixings,1,23.90,3,,SGCL-793,search,,,,,,,yes
6312,SWI-KAT-BRE-KT325,PCS,Katko Load Break Isolating Switch KT325,Electrical,1,23.58,3,,KT325,search,,,,,,,yes
6713,SWI-ADA-MUL-AKO79S-3W,PCS,Akkostar 3WAY Multi Adaptor Switch (AKO79S),Electrical,1,22.90,3,,3WAY,search,,,,,,,yes
4632,HOS-GAR-ORA-GREENLAND-2.5MM,ROLL,Mark-x Single Layer Hose Orange 16MMX2.5MMX10M,Outdoor & Garden,1,22.50,3,,16MMX2.5MMX10M,search,,,,,,,yes
3776,TOO-WRE-PIP-W200C,PCS,Heavy Pipe Wrench (200MM),Hand Tools,1,21.50,3,,W200A,search,,,,,,,yes
4599,TOO-TORX-W9913B,PCS,9PCS Long Arm Torx Key Set W9913B,Power Tools,1,21.50,3,,W9913B,search,,,,,,,yes
5750,IND-DUS-ALI-240L-SHA,PCS,Aliclean HDPE Dustbin Tyre Shaft,Automotive,1,21.50,3,,240LTR,search,,,,,,,yes
6798,DRI-AUG-2WAY-21MM,PCS,T&t 2WAY Auger BIT-7/8,Power Tool Accessories,1,21.00,3,,2WAY,search,,,,,,,yes
3775,TOO-PLI-CIR-WHS200,PCS,Intl Plier Straight 200MM,Hand Tools,1,20.90,3,,WHS200,search,,,,,,,yes
4886,X-CIMA-DL-RML65A/RND/18W/DL,SET,Lite Me 8 18W L/dl (rnd/day Light),Power Tools,1,20.90,3,,RML65A,search,,,,,,,yes
5834,SHH-REEL-YD900,PCS,Yes Reel Mix Colour,Fishing & Tackle,1,20.80,3,,YD900,search,,,,,,,yes
5542,CUT-DIS-HIT-16X25.4MM,PCS,Cut Off Wheel 16 (402X3X25.4MM),Abrasives & Cutting,1,20.40,3,,402X3X25.4MM,search,,,,,,,yes
3327,HHD-TOI-PAP-HOL-YG474,PCS,S/steel Toilet Paper,Bathroom,1,19.90,3,,YG474,search,,,,,,,yes
4760,BNW-B&N-RBN-206-BOX,BOX,Sr G. I Boit & Nut 1/4 X 3/4 (box),Fasteners & Fixings,1,19.90,3,,RBN-206,search,,,,,,,yes
5915,SHH-ROD-BB200,PCS,Hytac Bumble Bee Reel,Fishing & Tackle,1,19.90,3,,BB200,search,,,,,,,yes
5719,FLO-MOC-PM6646B,PCS,PM6646B 60X60CM,Flooring,1,18.90,3,,PM6646B,search,,,,,,,yes
5767,X-FLO-MOC-P603H,PCS,Glass Mosaic P603H 30.5X30.5CM,Building Materials,1,18.00,3,,P603H,search,,,,,,,yes
5768,X-FLO-MOC-P604M,PCS,Glass Mosaic P604M 30.5X30.5CM,Building Materials,1,18.00,3,,P604M,search,,,,,,,yes
5769,X-FLO-MOC-P605H,PCS,Glass Mosaic P605H 30.5X30.5CM,Building Materials,1,18.00,3,,P605H,search,,,,,,,yes
5770,X-FLO-MOC-P605M,PCS,Glass Mosaic P605M 30.5X30.5CM,Building Materials,1,18.00,3,,P605M,search,,,,,,,yes
3182,FLO-MOC-AZ617GRY,PCS,Azuba Grey AZ617GRY 600X600MM,Flooring,1,17.90,3,,AZ617GRY,search,,,,,,,yes
5912,SCI-S/STEEL-TS265,PCS,S/steel Scissors 6.5,Other,1,17.90,3,,TS-265,search,,,,,,,yes
6087,SHH-FIG-BRA-LIN-4X-100LB,PCS,Shuttle 4X Braided Line 100M (100LB) (dark Green),Fishing & Tackle,1,17.50,3,,100LB,search,,,,,,,yes
4591,SHH-YEL-HOSE-11MMX2.4MM-S-9MTR,FTS,Black Hose (11MMX2.4MM),Outdoor & Garden,1,16.90,3,,11MMX2.4MM,search,,,,,,,yes
4674,X-FLO-MOC-FW6001,PCS,FW6001 60X60CM,Power Tools,1,16.90,3,,FW6001,search,,,,,,,yes
3511,TOO-NIE-TAM-T50,PCS,Nietz E/long Tamper Tx-star Wrench (red) 53283050,Hand Tools,1,16.30,3,Nietz,,search,,,,,,,yes
2797,IND-SCO-METAL-S503MH,PCS,Scoop Metal Handle S503MH,Doors & Hardware,1,16.20,3,,S503MH,search,,,,,,,yes
2413,MAT-GRASS-CN-PGM-2MX25M-FTS,FTS,2M X 25M Plastic Grass Mat Cn,Other,1,15.90,3,,PGM-2MX25M,search,,,,,,,yes
4917,X-FLO-MOC-CA6603,PCS,CA6603 600X600MM,Power Tools,1,15.90,3,,CA6603,search,,,,,,,yes
4919,X-FLO-MOC-PA6685W,PCS,PA6685W 600X600MM,Power Tools,1,15.90,3,,PA6685W,search,,,,,,,yes
4920,X-FLO-MOC-R9 S:E11,PCS,Main White R9,Power Tools,1,15.90,3,,600X600MM,search,,,,,,,yes
4994,BNW-B&N-RBN-106-BOX,BOX,Sr G. I Boit & Nut 3/16 X 3/4 (box),Fasteners & Fixings,1,15.90,3,,RBN-106,search,,,,,,,yes
5973,RAI-BOO-KRK-B41M,PAIR,Rainshoes - 41 (8) 6000BLK,Curtains & Blinds,1,15.80,3,,6000BLK,search,,,,,,,yes
4791,DOR-HOL-ADS-711W/SS,PCS,Armor Door Stopper-whi Rubber,Doors & Hardware,1,15.50,3,,ADS-711W/SS,search,,,,,,,yes
4961,HOS-HOL-ECO-EG6038,PCS,Ecogreen- Hose Hanger,Outdoor & Garden,1,15.20,3,,EG6038,search,,,,,,,yes
2755,BOS-2608-680-795,PCS,Multi Purpose D/bit 8 X 80 X 120MM,Power Tools,1,14.90,3,Bosch,,search,,,,,,,yes
3316,FLO-PVC-27y082-06-25MTR,MTR,Wangsaga Floor Mat Linoleum 27Y465-16,Flooring,1,14.90,3,,27Y465-16,search,,,,,,,yes
3317,FLO-PVC-27y279-14-25MTR,MTR,Wangsaga Floor Mat Linoleum 27Y496-10,Flooring,1,14.90,3,,27Y496-10,search,,,,,,,yes
3318,FLO-PVC-27y384-02-25MTR,MTR,Wangsaga Floor Mat Linoleum 27Y 396-17,Flooring,1,14.90,3,,27Y,search,,,,,,,yes
3319,FLO-PVC-27y399-03-25MTR,MTR,Wangsaga Floor Mat Linoleum 27Y 042-10,Flooring,1,14.90,3,,27Y,search,,,,,,,yes
3320,FLO-PVC-27y410-11-25MTR,MTR,Wangsaga Floor Mat Linoleum 27Y 404-04,Flooring,1,14.90,3,,27Y,search,,,,,,,yes
3321,FLO-PVC-27y465-01-25MTR,MTR,Wangsaga Floor Mat Linoleum 27Y 311-04,Flooring,1,14.90,3,,27Y,search,,,,,,,yes
4897,GRA-CUT-BLA-12037(12),PCS,12 Grass Blade-s Trimmer Blade-small,Outdoor & Garden,1,14.80,3,,SKS-5,search,,,,,,,yes
4918,X-FLO-MOC-H03-G,PCS,H03-G 600X600MM,Power Tools,1,14.50,3,,H03-G,search,,,,,,,yes
6927,NAI-AIR-LEO-F15,BOX,S. H. Brad Nails - F15,Fasteners & Fixings,1,14.50,3,,F15,search,,,,,,,yes
3509,TOI-TISSUE,PKT,Kleenex Fresh 2PLY,Bathroom,1,13.90,3,,2PLY,search,,,,,,,yes
4820,COV-PWPC-1-HD-T,PCS,Legrand Pvc-link 1GANG W. Proof Protect Covr H/d,Outdoor & Garden,1,13.90,3,,1GANG,search,,,,,,,yes
4924,BNW-B&N-RBN-105-BOX,BOX,Sr G. I Boit & Nut 3/16 X 5/8 (box),Fasteners & Fixings,1,13.90,3,,RBN-105,search,,,,,,,yes
6965,DRI-AUG-2WAY-16MM,PCS,T&t 2WAY Auger BIT-5/8,Power Tool Accessories,1,13.60,3,,2WAY,search,,,,,,,yes
3551,TOO-NIE-TAM-T45,PCS,Nietz E/long Tamper Tx-star Wrench (red) 53283045,Hand Tools,1,13.00,3,Nietz,,search,,,,,,,yes
6176,SHH-HOOK-HOLDER-SHH100,PCS,Yes Hook Holder 25CM-YHH25,Fishing & Tackle,1,12.90,3,,25CM-YHH25,search,,,,,,,yes
6215,TOO-HEX-WRE-1.5MM-10MM,SET,Sunmoon Hex Wrench,Hand Tools,1,11.90,3,,1.5MM-10MM,search,,,,,,,yes
6235,SHH-HOOK-HOLDER-YHH20,PCS,Yes Hook Holder 20CM-YHH20,Fishing & Tackle,1,11.90,3,,20CM-YHH20,search,,,,,,,yes
6264,SHH-LINE-L/G-OSML40,PCS,Omega Shigeru Mono Line (green) 40LBS,Fishing & Tackle,1,11.90,3,,40LBS,search,,,,,,,yes
6265,SHH-LINE-L/G-OSML50,PCS,Omega Shigeru Mono Line (green) 50LBS,Fishing & Tackle,1,11.90,3,,50LBS,search,,,,,,,yes
6266,SHH-LINE-L/G-OSMLB8,PCS,Omega Shigeru Mono Line 8LBS (green),Fishing & Tackle,1,11.90,3,,8LBS,search,,,,,,,yes
6284,SHH-LINE-L/G-OHML10,PCS,Omega Hayasu Mono Line (rainbows) 10LBS,Fishing & Tackle,1,11.90,3,,10LBS,search,,,,,,,yes
3108,PAI-TIG-250ML-RED,TIN,250ML Ocean Gloss (red),Paint & Sundries,1,10.90,3,,PAINT-725,search,,,,,,,yes
3826,SIN-NOZ-R007,PCS,R007 WN03 Sink Tap Nozzle,Kitchen & Sinks,1,10.90,3,,R007,search,,,,,,,yes
5191,DOR-HOL-818,PCS,Leon S/steel Magnetic Door HOLDER-818,Doors & Hardware,1,10.90,3,,HOLDER-818,search,,,,,,,yes
6310,SHH-HOOK-9255SS-3/0,PKT,Eupro Octopus S/s Hook No. 3/0(9'S),Fishing & Tackle,1,10.90,3,,9255SS,search,,,,,,,yes
6376,SHH-FROG-FG108737-37MM,PCS,Hytac Frog 37MM 8.4G (mix Colour),Fishing & Tackle,1,10.20,3,,FG108737,search,,,,,,,yes
3760,FLO-PVC-484-09,MTR,PVC Flooring No. 338-02,Flooring,1,9.50,3,,NO.338-02,search,,,,,,,yes
6245,CEI-COR-C255`,PCS,C255 Cornices,Building Materials,1,9.50,3,,C255,search,,,,,,,yes
6246,CEI-COR-C313`,PCS,C313 Cornices,Building Materials,1,9.50,3,,C313,search,,,,,,,yes
6247,CEI-COR-C314`,PCS,C314 Cornices,Building Materials,1,9.50,3,,C314,search,,,,,,,yes
6442,FLO-MOC-NT311,PCS,NT311 30X60CM,Flooring,1,9.40,3,,NT311,search,,,,,,,yes
6443,FLO-MOC-NT312,PCS,NT312 30X60CM,Flooring,1,9.40,3,,NT312,search,,,,,,,yes
6444,FLO-MOC-NT313,PCS,NT313 30X60CM,Flooring,1,9.40,3,,NT313,search,,,,,,,yes
5828,NAI-SQU-SUP-065MM-1KG,PKG,E. G Square Boat Nail 65MM - 1KGS,Fasteners & Fixings,1,9.30,3,,1KGS,search,,,,,,,yes
