source_position,source_item_code,source_uom,source_product_name,category,detected_brand,detected_model,manufacturer,brand_normalized,exact_model,manufacturer_part_number,model_suffix,model_generation,variant,finish_colour,dimensions,capacity,pack_quantity,key_configuration,source_url,source_type,primary_source_url,primary_source_type,primary_source_tier,secondary_source_url,secondary_source_type,candidate_image_asset_url,candidate_asset_url,candidate_asset_source,image_asset_status,pdf_url,pdf_page,exact_match_reasoning,sibling_variant_elimination,sibling_elimination_reasoning,conflicting_evidence,identity_confidence,image_confidence,classification,hard_failure_reason,recommended_for_visual_review,gemini_visual_review,research_notes,rights_status,rights_note,ambiguities,source_preservation_note,research_notes_file,product_name,variant_suffix,product_identity,source_tier,secondary_sources,image_source_url,image_exactness,sibling_elimination,classification_reason,hard_failure,tls_verification_issue
1543,SIN-SKS-7645,PCS,Stainless Steel Single Bowl K/sink,Kitchen & Sinks,NOT_PRESERVED,SWP-KS-250-7645,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Stainless Steel Single Bowl K/sink,SWP-KS-250-7645,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1544,TOO-COM-GLO-24MM,PCS,Glotool Combination Wrench 24MM,Hand Tools,Glotool,NOT_PRESERVED,Glotool,Glotool,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Glotool Combination Wrench 24MM,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1545,ALP-WAT-HEA-5000EP-WHI,UNIT,Alpha Instant Water Heater 5000EP-WHI,Home Appliances,NOT_PRESERVED,5000EP-WHI,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Alpha Instant Water Heater 5000EP-WHI,5000EP-WHI,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1546,BOS-1619-PC1-798,PCS,Mixer Attachment Grw 140,Power Tools,Bosch,NOT_PRESERVED,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Mixer Attachment Grw 140,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1547,DC-Z1G-FF-15,SET,Percussion Hammer,Hand Tools,NOT_PRESERVED,DZG15,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Percussion Hammer,DZG15,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1548,ELE-CAB-SPEAKER-FAJAR-30/0.18MMX2C,COIL,Fajar 30/0.18 X 2 Core Speaker Wire 100M,Electrical,Fajar,NOT_PRESERVED,Fajar,Fajar,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Fajar 30/0.18 X 2 Core Speaker Wire 100M,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1549,ELE-CEI-LIG-3004/96W 3CLR,PCS,Ceiling Light 3CLR 3004-96W,Lighting,NOT_PRESERVED,3CLR,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Ceiling Light 3CLR 3004-96W,3CLR,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1550,FAN-TAB-PSN-F-MN304-GR,PCS,MN304-12 Table Fan (grape Purple),Fans & Ventilation,NOT_PRESERVED,MN304-12,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,MN304-12 Table Fan (grape Purple),MN304-12,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1551,FIT-BUT-ELB-25X25MM,PCS,Buteline 25MM X 25MM PE Equal Bend,Plumbing,Buteline,NOT_PRESERVED,Buteline,Buteline,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Buteline 25MM X 25MM PE Equal Bend,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1552,GAS-STO-BGC-933/305,PCS,Butterfly SS Double G/cooker,Home Appliances,NOT_PRESERVED,BGC-933/305,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Butterfly SS Double G/cooker,BGC-933/305,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1553,HOS-GAR-ORA-160330,ROLL,Karyon 16MM (5/8)X3MMX30M Super UV Fancy Hose (ora),Outdoor & Garden,NOT_PRESERVED,X3MMX30M,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Karyon 16MM (5/8)X3MMX30M Super UV Fancy Hose (ora),X3MMX30M,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1554,SIN-SWP-10549,PCS,Triple Bowl Kitchen Sink,Kitchen & Sinks,NOT_PRESERVED,SWP-KS-230-10549,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,Triple Bowl Kitchen Sink,SWP-KS-230-10549,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
1555,SPR-BID-SWP-SS304-75S,SET,S/s Spray Bidet 1.2MM Fle Hose,Bathroom,NOT_PRESERVED,SWP-SS304-75S,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Exact identity and exact image evidence not preserved; fail-closed.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,NOT_PRESERVED,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 1501–1600 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 1501–1600 research notes.,/home/ubuntu/work/products_1501_1600_research_notes.md,S/s Spray Bidet 1.2MM Fle Hose,SWP-SS304-75S,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,Exact identity and exact image evidence not preserved; fail-closed.,false
