source_position,source_item_code,source_uom,source_product_name,category,detected_brand,detected_model,manufacturer,brand_normalized,exact_model,manufacturer_part_number,model_suffix,model_generation,variant,finish_colour,dimensions,capacity,pack_quantity,key_configuration,source_url,source_type,primary_source_url,primary_source_type,primary_source_tier,secondary_source_url,secondary_source_type,candidate_image_asset_url,candidate_asset_url,candidate_asset_source,image_asset_status,pdf_url,pdf_page,exact_match_reasoning,sibling_variant_elimination,sibling_elimination_reasoning,conflicting_evidence,identity_confidence,image_confidence,classification,hard_failure_reason,recommended_for_visual_review,gemini_visual_review,research_notes,rights_status,rights_note,ambiguities,source_preservation_note,research_notes_file
646,SAF-BOX-YSS250,UNIT,Yale Yss 250 DB2 - Standard Safe,Locks & Security,Yale,DB2,Yale,Yale,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
647,VAC-KHI-VC8630,SET,Khind - Vacuum Cleaner 2 IN 1 (blue),Chemicals & Adhesives,Khind,VC8630,Khind,Khind,VC8630,VC8630,NOT_PRESERVED,NOT_PRESERVED,600W 2-in-1 corded vacuum; blue; 105W suction,Blue,260x190x1100mm,0.5L dust container,NOT_PRESERVED,NOT_PRESERVED,https://khind.com.my/products/khind-vacuum-cleaner-vc8630,Official manufacturer product page,https://khind.com.my/products/khind-vacuum-cleaner-vc8630,Official manufacturer product page,1A,NOT_PRESERVED,NOT_PRESERVED,https://cdn.shopify.com/s/files/1/0921/1566/5177/files/VC8630_cover_KOL_ed4d8500-314c-4871-b62a-7beaf7d45972.jpg?v=1751809252,https://cdn.shopify.com/s/files/1/0921/1566/5177/files/VC8630_cover_KOL_ed4d8500-314c-4871-b62a-7beaf7d45972.jpg?v=1751809252,https://khind.com.my/products/khind-vacuum-cleaner-vc8630,EXACT_IMAGE_URL_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Official Khind page and sitemap image preserve exact model and variant.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.",Rights not established.,HIGH,HIGH,VERIFIED_CANDIDATE,NOT_PRESERVED,OPTIONAL,OPTIONAL,Official Khind page and sitemap image preserve exact model and variant.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Rights not established.,Official Khind page and sitemap image preserve exact model and variant.,/home/ubuntu/work/products_601_700_research_notes.md
648,BOS-2608-642-985,PCS,Circular Sawblade 7 1/4 X 60T Wood,Power Tools,Bosch,60T,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
649,ELE-CAB-FLE-C70763CW-ROLL,ROLL,Taicon 70/076 X Flexible Tube,Electrical,Taicon,3CORE,Taicon,Taicon,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
650,"NIE-SOC-IMP-1""-36MM",PCS,Nietz 1 IN Dr Impact Socket (6PT) 50170036 36MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
651,NIE-SOC-IMP-DEE-1/2-19MM,PCS,Nietz Deep Impact Socket (6PT) 50142019 19MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
652,NIP-QGL-1L-P,TIN,1L Nippon Q-glo Pastel Base,Paint & Sundries,Nippon Paint,NOT_PRESERVED,Nippon Paint,Nippon Paint,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
653,PAI-SPR-SAM-055,PCS,Samurai Spray Paint Fluorescent Orange,Paint & Sundries,Samurai,NOT_PRESERVED,Samurai,Samurai,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
654,PAI-SPR-SAM-45,PCS,Samurai Spray Paint Metalic Red,Paint & Sundries,Samurai,NOT_PRESERVED,Samurai,Samurai,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
655,BOS-2608-585-593,PCS,Hss-g Metal Bit 14MM,Power Tools,Bosch,NOT_PRESERVED,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
656,"NIE-SOC-IMP-1""-38MM",PCS,Nietz 1 IN Dr Impact Socket (6PT) 50170038 38MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 601–700 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 601–700 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 601–700 research notes; fail-closed.,/home/ubuntu/work/products_601_700_research_notes.md
